ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_1425_0,Mpro-protein,-5.553806,
Updated_Mpro_data_1425_0,Mpro-protein,-5.448061,
Updated_Mpro_data_2439_0,Mpro-protein,-7.004139,
Updated_Mpro_data_2439_0,Mpro-protein,-6.83472,
Updated_Mpro_data_236_0,Mpro-protein,-5.563754,
Updated_Mpro_data_236_0,Mpro-protein,-5.790946,
Updated_Mpro_data_2481_0,Mpro-protein,-7.566224,
Updated_Mpro_data_2481_0,Mpro-protein,-6.118453,
Updated_Mpro_data_2184_0,Mpro-protein,-7.90217,
Updated_Mpro_data_2184_0,Mpro-protein,-7.625716,
Updated_Mpro_data_989_0,Mpro-protein,-5.604781,
Updated_Mpro_data_989_0,Mpro-protein,-5.531182,
Updated_Mpro_data_1328_0,Mpro-protein,-6.335723,
Updated_Mpro_data_1328_0,Mpro-protein,-6.403136,
Updated_Mpro_data_1170_0,Mpro-protein,-7.166797,
Updated_Mpro_data_1170_0,Mpro-protein,-7.181386,
Updated_Mpro_data_2682_0,Mpro-protein,-8.198723,
Updated_Mpro_data_2682_0,Mpro-protein,-8.198721,
Updated_Mpro_data_284_0,Mpro-protein,-7.716936,
Updated_Mpro_data_284_0,Mpro-protein,-7.264666,
Updated_Mpro_data_2629_0,Mpro-protein,-7.802858,
Updated_Mpro_data_2629_0,Mpro-protein,-7.829763,
Updated_Mpro_data_947_0,Mpro-protein,-4.521753,
Updated_Mpro_data_947_0,Mpro-protein,-4.476816,
Updated_Mpro_data_2228_0,Mpro-protein,-0.706186,
Updated_Mpro_data_2228_0,Mpro-protein,-0.434332,
Updated_Mpro_data_2132_0,Mpro-protein,-9.191341,
Updated_Mpro_data_2132_0,Mpro-protein,-8.810142,
Updated_Mpro_data_2723_0,Mpro-protein,-6.958642,
Updated_Mpro_data_2723_0,Mpro-protein,-7.14625,
Updated_Mpro_data_679_0,Mpro-protein,-3.602458,
Updated_Mpro_data_679_0,Mpro-protein,-3.989885,
Updated_Mpro_data_2241_0,Mpro-protein,-7.865018,
Updated_Mpro_data_2241_0,Mpro-protein,-8.040344,
Updated_Mpro_data_652_0,Mpro-protein,-9.993899,
Updated_Mpro_data_652_0,Mpro-protein,-9.993901,
Updated_Mpro_data_2004_0,Mpro-protein,-4.53905,
Updated_Mpro_data_2004_0,Mpro-protein,-4.368402,
Updated_Mpro_data_2493.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2493_docked.sdf
Updated_Mpro_data_1714_0,Mpro-protein,-8.255974,
Updated_Mpro_data_1714_0,Mpro-protein,-8.143229,
Updated_Mpro_data_196_0,Mpro-protein,-5.21625,
Updated_Mpro_data_196_0,Mpro-protein,-5.21625,
Updated_Mpro_data_2576_0,Mpro-protein,-5.616945,
Updated_Mpro_data_2576_0,Mpro-protein,-5.820733,
Updated_Mpro_data_653_0,Mpro-protein,-8.350295,
Updated_Mpro_data_653_0,Mpro-protein,-8.39079,
Updated_Mpro_data_1326_0,Mpro-protein,-7.727434,
Updated_Mpro_data_1326_0,Mpro-protein,-7.257334,
Updated_Mpro_data_590_0,Mpro-protein,-8.898623,
Updated_Mpro_data_590_0,Mpro-protein,-8.949076,
Updated_Mpro_data_703_0,Mpro-protein,-6.001129,
Updated_Mpro_data_703_0,Mpro-protein,-5.970641,
Updated_Mpro_data_2377_0,Mpro-protein,-7.243196,
Updated_Mpro_data_2377_0,Mpro-protein,-6.999664,
Updated_Mpro_data_2125_0,Mpro-protein,-11.005834,
Updated_Mpro_data_2125_0,Mpro-protein,-11.20411,
Updated_Mpro_data_191_0,Mpro-protein,-7.265632,
Updated_Mpro_data_191_0,Mpro-protein,-7.108963,
Updated_Mpro_data_2549_0,Mpro-protein,-5.999547,
Updated_Mpro_data_2549_0,Mpro-protein,-6.248441,
Updated_Mpro_data_1492_0,Mpro-protein,-6.52309,
Updated_Mpro_data_1492_0,Mpro-protein,-6.47911,
Updated_Mpro_data_1184_0,Mpro-protein,-9.303495,
Updated_Mpro_data_1184_0,Mpro-protein,-9.320799,
Updated_Mpro_data_1556_0,Mpro-protein,-8.065645,
Updated_Mpro_data_1556_0,Mpro-protein,-7.841638,
Updated_Mpro_data_1439_0,Mpro-protein,-7.215363,
Updated_Mpro_data_1439_0,Mpro-protein,-7.271267,
Updated_Mpro_data_2144_0,Mpro-protein,-3.068225,
Updated_Mpro_data_2144_0,Mpro-protein,-3.416017,
Updated_Mpro_data_2520_0,Mpro-protein,-7.485904,
Updated_Mpro_data_2520_0,Mpro-protein,-7.355392,
Updated_Mpro_data_838_0,Mpro-protein,-7.020225,
Updated_Mpro_data_838_0,Mpro-protein,-6.931447,
Updated_Mpro_data_706_0,Mpro-protein,-6.892323,
Updated_Mpro_data_706_0,Mpro-protein,-6.89232,
Updated_Mpro_data_1939_0,Mpro-protein,-2.260381,
Updated_Mpro_data_1939_0,Mpro-protein,-2.312103,
Updated_Mpro_data_2039_0,Mpro-protein,-8.877439,
Updated_Mpro_data_2039_0,Mpro-protein,-8.683856,
Updated_Mpro_data_263_0,Mpro-protein,-5.956473,
Updated_Mpro_data_263_0,Mpro-protein,-6.04658,
Updated_Mpro_data_710_0,Mpro-protein,-7.191742,
Updated_Mpro_data_710_0,Mpro-protein,-6.572678,
Updated_Mpro_data_2434_0,Mpro-protein,-4.091137,
Updated_Mpro_data_2434_0,Mpro-protein,-4.01789,
Updated_Mpro_data_228_0,Mpro-protein,-5.603326,
Updated_Mpro_data_228_0,Mpro-protein,-4.842562,
Updated_Mpro_data_1180_0,Mpro-protein,-6.028687,
Updated_Mpro_data_1180_0,Mpro-protein,-5.993812,
Updated_Mpro_data_1569_0,Mpro-protein,-6.167275,
Updated_Mpro_data_1569_0,Mpro-protein,-6.091179,
Updated_Mpro_data_2206_0,Mpro-protein,-0.325517,
Updated_Mpro_data_2206_0,Mpro-protein,-0.365227,
Updated_Mpro_data_1188_0,Mpro-protein,-9.543428,
Updated_Mpro_data_1188_0,Mpro-protein,-9.475737,
Updated_Mpro_data_2690_0,Mpro-protein,-8.470816,
Updated_Mpro_data_2690_0,Mpro-protein,-8.448236,
Updated_Mpro_data_1880_0,Mpro-protein,-7.486683,
Updated_Mpro_data_1880_0,Mpro-protein,-7.410559,
Updated_Mpro_data_353_0,Mpro-protein,-6.187422,
Updated_Mpro_data_353_0,Mpro-protein,-6.231139,
Updated_Mpro_data_966_0,Mpro-protein,-6.004597,
Updated_Mpro_data_966_0,Mpro-protein,-6.889205,
Updated_Mpro_data_1132_0,Mpro-protein,-8.149422,
Updated_Mpro_data_1132_0,Mpro-protein,-8.149423,
Updated_Mpro_data_2484_0,Mpro-protein,-6.730334,
Updated_Mpro_data_2484_0,Mpro-protein,-6.594688,
Updated_Mpro_data_1541_0,Mpro-protein,-5.655866,
Updated_Mpro_data_1541_0,Mpro-protein,-5.264852,
Updated_Mpro_data_2498_0,Mpro-protein,-6.216806,
Updated_Mpro_data_2498_0,Mpro-protein,-6.132137,
Updated_Mpro_data_1675_0,Mpro-protein,-7.228194,
Updated_Mpro_data_1675_0,Mpro-protein,-7.204771,
Updated_Mpro_data_1982_0,Mpro-protein,-7.087313,
Updated_Mpro_data_1982_0,Mpro-protein,-7.623156,
Updated_Mpro_data_677_0,Mpro-protein,0.739984,
Updated_Mpro_data_677_0,Mpro-protein,0.382053,
Updated_Mpro_data_1582_0,Mpro-protein,-6.697588,
Updated_Mpro_data_1582_0,Mpro-protein,-6.697587,
Updated_Mpro_data_250_0,Mpro-protein,-3.791695,
Updated_Mpro_data_250_0,Mpro-protein,-3.794025,
Updated_Mpro_data_148_0,Mpro-protein,-5.142337,
Updated_Mpro_data_148_0,Mpro-protein,-5.225306,
Updated_Mpro_data_2683_0,Mpro-protein,-8.485327,
Updated_Mpro_data_2683_0,Mpro-protein,-8.403286,
Updated_Mpro_data_1133_0,Mpro-protein,-6.836432,
Updated_Mpro_data_1133_0,Mpro-protein,-7.038589,
Updated_Mpro_data_1422_0,Mpro-protein,-7.927815,
Updated_Mpro_data_1422_0,Mpro-protein,-7.536887,
Updated_Mpro_data_193_0,Mpro-protein,-3.543523,
Updated_Mpro_data_193_0,Mpro-protein,-2.858173,
Updated_Mpro_data_715_0,Mpro-protein,-6.019165,
Updated_Mpro_data_715_0,Mpro-protein,-6.104619,
Updated_Mpro_data_627_0,Mpro-protein,-4.993843,
Updated_Mpro_data_627_0,Mpro-protein,-4.663302,
Updated_Mpro_data_1919_0,Mpro-protein,-7.238558,
Updated_Mpro_data_1919_0,Mpro-protein,-7.211483,
Updated_Mpro_data_2611_0,Mpro-protein,-5.574783,
Updated_Mpro_data_2611_0,Mpro-protein,-5.484838,
Updated_Mpro_data_2052_0,Mpro-protein,-5.916115,
Updated_Mpro_data_2052_0,Mpro-protein,-5.872689,
Updated_Mpro_data_213_0,Mpro-protein,-5.658792,
Updated_Mpro_data_213_0,Mpro-protein,-5.658791,
Updated_Mpro_data_861_0,Mpro-protein,-9.031028,
Updated_Mpro_data_861_0,Mpro-protein,-9.092709,
Updated_Mpro_data_857_0,Mpro-protein,-4.609741,
Updated_Mpro_data_857_0,Mpro-protein,-4.609733,
Updated_Mpro_data_660_0,Mpro-protein,-6.947568,
Updated_Mpro_data_660_0,Mpro-protein,-6.947571,
Updated_Mpro_data_2049_0,Mpro-protein,-5.702697,
Updated_Mpro_data_2049_0,Mpro-protein,-5.636549,
Updated_Mpro_data_1676_0,Mpro-protein,-8.357054,
Updated_Mpro_data_1676_0,Mpro-protein,-8.357059,
Updated_Mpro_data_581_0,Mpro-protein,-6.945182,
Updated_Mpro_data_581_0,Mpro-protein,-6.689678,
Updated_Mpro_data_160_0,Mpro-protein,-2.849339,
Updated_Mpro_data_160_0,Mpro-protein,-2.717699,
Updated_Mpro_data_2593_0,Mpro-protein,-6.765267,
Updated_Mpro_data_2593_0,Mpro-protein,-6.593626,
Updated_Mpro_data_2364_0,Mpro-protein,-5.869465,
Updated_Mpro_data_2364_0,Mpro-protein,-5.828786,
Updated_Mpro_data_1635_0,Mpro-protein,-8.416349,
Updated_Mpro_data_1635_0,Mpro-protein,-8.448111,
Updated_Mpro_data_1817_0,Mpro-protein,-3.935997,
Updated_Mpro_data_1817_0,Mpro-protein,-2.576822,
Updated_Mpro_data_719_0,Mpro-protein,-6.039179,
Updated_Mpro_data_719_0,Mpro-protein,-6.278318,
Updated_Mpro_data_1818_0,Mpro-protein,-7.669751,
Updated_Mpro_data_1818_0,Mpro-protein,-7.581309,
Updated_Mpro_data_53_0,Mpro-protein,-8.132038,
Updated_Mpro_data_53_0,Mpro-protein,-9.207824,
Updated_Mpro_data_927_0,Mpro-protein,-8.117067,
Updated_Mpro_data_927_0,Mpro-protein,-8.363815,
Updated_Mpro_data_756_0,Mpro-protein,-6.484132,
Updated_Mpro_data_756_0,Mpro-protein,-6.942556,
Updated_Mpro_data_439_0,Mpro-protein,-2.57629,
Updated_Mpro_data_439_0,Mpro-protein,-2.223579,
Updated_Mpro_data_2362_0,Mpro-protein,-6.51633,
Updated_Mpro_data_2362_0,Mpro-protein,-6.516329,
Updated_Mpro_data_471_0,Mpro-protein,-5.188535,
Updated_Mpro_data_471_0,Mpro-protein,-5.243845,
Updated_Mpro_data_425_0,Mpro-protein,-6.099414,
Updated_Mpro_data_425_0,Mpro-protein,-6.121866,
Updated_Mpro_data_1194_0,Mpro-protein,-7.690722,
Updated_Mpro_data_1194_0,Mpro-protein,-7.611877,
Updated_Mpro_data_1671_0,Mpro-protein,-7.965782,
Updated_Mpro_data_1671_0,Mpro-protein,-7.955676,
Updated_Mpro_data_2542_0,Mpro-protein,-6.355112,
Updated_Mpro_data_2542_0,Mpro-protein,-6.530046,
Updated_Mpro_data_308_0,Mpro-protein,-7.28763,
Updated_Mpro_data_308_0,Mpro-protein,-7.331072,
Updated_Mpro_data_61_0,Mpro-protein,-7.63401,
Updated_Mpro_data_61_0,Mpro-protein,-7.987706,
Updated_Mpro_data_1724_0,Mpro-protein,-5.743896,
Updated_Mpro_data_1724_0,Mpro-protein,-5.89607,
Updated_Mpro_data_43_0,Mpro-protein,-7.607408,
Updated_Mpro_data_43_0,Mpro-protein,-7.563647,
Updated_Mpro_data_1670_0,Mpro-protein,-8.102227,
Updated_Mpro_data_1670_0,Mpro-protein,-8.332391,
Updated_Mpro_data_1546_0,Mpro-protein,-1.117693,
Updated_Mpro_data_1546_0,Mpro-protein,-1.614307,
Updated_Mpro_data_386_0,Mpro-protein,-4.906233,
Updated_Mpro_data_386_0,Mpro-protein,-5.024492,
Updated_Mpro_data_1304_0,Mpro-protein,-6.518214,
Updated_Mpro_data_1304_0,Mpro-protein,-6.580803,
Updated_Mpro_data_709_0,Mpro-protein,-6.171067,
Updated_Mpro_data_709_0,Mpro-protein,-6.201224,
Updated_Mpro_data_2693_0,Mpro-protein,-8.576643,
Updated_Mpro_data_2693_0,Mpro-protein,-8.688611,
Updated_Mpro_data_1653_0,Mpro-protein,-8.065294,
Updated_Mpro_data_1653_0,Mpro-protein,-8.094578,
Updated_Mpro_data_901_0,Mpro-protein,-7.017097,
Updated_Mpro_data_901_0,Mpro-protein,-6.978375,
Updated_Mpro_data_2230_0,Mpro-protein,-5.56006,
Updated_Mpro_data_2230_0,Mpro-protein,-5.531436,
Updated_Mpro_data_1256_0,Mpro-protein,-8.122255,
Updated_Mpro_data_1256_0,Mpro-protein,-7.837076,
Updated_Mpro_data_2600_0,Mpro-protein,-8.258852,
Updated_Mpro_data_2600_0,Mpro-protein,-8.26411,
Updated_Mpro_data_2680_0,Mpro-protein,-8.225242,
Updated_Mpro_data_2680_0,Mpro-protein,-7.976915,
Updated_Mpro_data_2503_0,Mpro-protein,-8.14271,
Updated_Mpro_data_2503_0,Mpro-protein,-8.225075,
Updated_Mpro_data_346_0,Mpro-protein,-4.982499,
Updated_Mpro_data_346_0,Mpro-protein,-5.098838,
Updated_Mpro_data_681_0,Mpro-protein,-4.308126,
Updated_Mpro_data_681_0,Mpro-protein,-4.836884,
Updated_Mpro_data_2658_0,Mpro-protein,-7.370344,
Updated_Mpro_data_2658_0,Mpro-protein,-7.403259,
Updated_Mpro_data_586_0,Mpro-protein,-9.08928,
Updated_Mpro_data_586_0,Mpro-protein,-8.927612,
Updated_Mpro_data_1770_0,Mpro-protein,-4.511681,
Updated_Mpro_data_1770_0,Mpro-protein,-4.609095,
Updated_Mpro_data_1126_0,Mpro-protein,-8.914512,
Updated_Mpro_data_1126_0,Mpro-protein,-8.674632,
Updated_Mpro_data_813_0,Mpro-protein,-4.279187,
Updated_Mpro_data_813_0,Mpro-protein,-4.044146,
Updated_Mpro_data_914_0,Mpro-protein,-4.387773,
Updated_Mpro_data_914_0,Mpro-protein,-1.042783,
Updated_Mpro_data_2338_0,Mpro-protein,-7.376225,
Updated_Mpro_data_2338_0,Mpro-protein,-7.873556,
Updated_Mpro_data_1426_0,Mpro-protein,-6.515936,
Updated_Mpro_data_1426_0,Mpro-protein,-6.266081,
Updated_Mpro_data_163_0,Mpro-protein,-2.185682,
Updated_Mpro_data_163_0,Mpro-protein,-2.454605,
Updated_Mpro_data_10_0,Mpro-protein,2.119089,
Updated_Mpro_data_10_0,Mpro-protein,2.557914,
Updated_Mpro_data_1560_0,Mpro-protein,-6.875083,
Updated_Mpro_data_1560_0,Mpro-protein,-6.85417,
Updated_Mpro_data_1923_0,Mpro-protein,-7.291284,
Updated_Mpro_data_1923_0,Mpro-protein,-7.464992,
Updated_Mpro_data_2124_0,Mpro-protein,-8.684556,
Updated_Mpro_data_2124_0,Mpro-protein,-8.907981,
Updated_Mpro_data_2429_0,Mpro-protein,-8.245708,
Updated_Mpro_data_2429_0,Mpro-protein,-8.779136,
Updated_Mpro_data_2155_0,Mpro-protein,-6.347082,
Updated_Mpro_data_2155_0,Mpro-protein,-6.410928,
Updated_Mpro_data_460_0,Mpro-protein,-6.493834,
Updated_Mpro_data_460_0,Mpro-protein,-6.494128,
Updated_Mpro_data_197_0,Mpro-protein,-1.932331,
Updated_Mpro_data_197_0,Mpro-protein,-2.183597,
Updated_Mpro_data_483_0,Mpro-protein,-6.01478,
Updated_Mpro_data_483_0,Mpro-protein,-5.866787,
Updated_Mpro_data_2522_0,Mpro-protein,-7.546577,
Updated_Mpro_data_2522_0,Mpro-protein,-7.301167,
Updated_Mpro_data_635_0,Mpro-protein,-1.894834,
Updated_Mpro_data_635_0,Mpro-protein,-1.943531,
Updated_Mpro_data_585_0,Mpro-protein,-5.191817,
Updated_Mpro_data_585_0,Mpro-protein,-5.191227,
Updated_Mpro_data_1646_0,Mpro-protein,6.010197,
Updated_Mpro_data_1646.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_1_receptor_Updated_Mpro_data_1646_docked.sdf
Updated_Mpro_data_2087_0,Mpro-protein,-8.001228,
Updated_Mpro_data_2087_0,Mpro-protein,-8.001229,
Updated_Mpro_data_1727_0,Mpro-protein,-6.792504,
Updated_Mpro_data_1727_0,Mpro-protein,-6.809841,
Updated_Mpro_data_2473_0,Mpro-protein,-10.143597,
Updated_Mpro_data_2473_0,Mpro-protein,-10.15855,
Updated_Mpro_data_2627_0,Mpro-protein,-8.741523,
Updated_Mpro_data_2627_0,Mpro-protein,-8.709011,
Updated_Mpro_data_2260_0,Mpro-protein,-8.873346,
Updated_Mpro_data_2260_0,Mpro-protein,-8.873344,
Updated_Mpro_data_2433_0,Mpro-protein,-4.839931,
Updated_Mpro_data_2433_0,Mpro-protein,-4.607397,
Updated_Mpro_data_2715_0,Mpro-protein,-6.698678,
Updated_Mpro_data_2715_0,Mpro-protein,-6.396739,
Updated_Mpro_data_112_0,Mpro-protein,-5.243019,
Updated_Mpro_data_112_0,Mpro-protein,-5.092642,
Updated_Mpro_data_549_0,Mpro-protein,-6.388115,
Updated_Mpro_data_549_0,Mpro-protein,-6.238433,
Updated_Mpro_data_580_0,Mpro-protein,-6.46852,
Updated_Mpro_data_580_0,Mpro-protein,-5.635611,
Updated_Mpro_data_2207_0,Mpro-protein,-6.900113,
Updated_Mpro_data_2207_0,Mpro-protein,-6.919625,
Updated_Mpro_data_252_0,Mpro-protein,-5.243987,
Updated_Mpro_data_252_0,Mpro-protein,-5.258912,
Updated_Mpro_data_259_0,Mpro-protein,-8.723694,
Updated_Mpro_data_259_0,Mpro-protein,-8.749832,
Updated_Mpro_data_2017_0,Mpro-protein,-6.547545,
Updated_Mpro_data_2017_0,Mpro-protein,-6.484129,
Updated_Mpro_data_1720_0,Mpro-protein,-9.810914,
Updated_Mpro_data_1720_0,Mpro-protein,-9.810918,
Updated_Mpro_data_1169_0,Mpro-protein,-7.513916,
Updated_Mpro_data_1169_0,Mpro-protein,-8.863655,
Updated_Mpro_data_1491_0,Mpro-protein,-4.975979,
Updated_Mpro_data_1491_0,Mpro-protein,-4.975978,
Updated_Mpro_data_134_0,Mpro-protein,-4.032789,
Updated_Mpro_data_134_0,Mpro-protein,-3.677571,
Updated_Mpro_data_293_0,Mpro-protein,-4.931589,
Updated_Mpro_data_293_0,Mpro-protein,-4.644718,
Updated_Mpro_data_507_0,Mpro-protein,-4.38869,
Updated_Mpro_data_507_0,Mpro-protein,-4.340047,
Updated_Mpro_data_1479_0,Mpro-protein,-8.618986,
Updated_Mpro_data_1479_0,Mpro-protein,-8.38941,
Updated_Mpro_data_995_0,Mpro-protein,-7.319456,
Updated_Mpro_data_995_0,Mpro-protein,-7.067782,
Updated_Mpro_data_254_0,Mpro-protein,-6.309803,
Updated_Mpro_data_254_0,Mpro-protein,-6.39309,
Updated_Mpro_data_2641_0,Mpro-protein,-7.426692,
Updated_Mpro_data_2641_0,Mpro-protein,-7.426695,
Updated_Mpro_data_1392_0,Mpro-protein,-3.849193,
Updated_Mpro_data_1392_0,Mpro-protein,-3.825995,
Updated_Mpro_data_1926_0,Mpro-protein,-9.131252,
Updated_Mpro_data_1926_0,Mpro-protein,-9.130335,
Updated_Mpro_data_1000_0,Mpro-protein,-7.061799,
Updated_Mpro_data_1000_0,Mpro-protein,-6.904934,
Updated_Mpro_data_1051_0,Mpro-protein,-8.40423,
Updated_Mpro_data_1051_0,Mpro-protein,-8.2068,
Updated_Mpro_data_621_0,Mpro-protein,-8.110506,
Updated_Mpro_data_621_0,Mpro-protein,-7.925502,
Updated_Mpro_data_746_0,Mpro-protein,-7.75457,
Updated_Mpro_data_746_0,Mpro-protein,-7.335148,
Updated_Mpro_data_2010.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2010_docked.sdf
Updated_Mpro_data_1052_0,Mpro-protein,-5.177083,
Updated_Mpro_data_1052_0,Mpro-protein,-5.241242,
Updated_Mpro_data_2187_0,Mpro-protein,-7.133008,
Updated_Mpro_data_2187_0,Mpro-protein,-7.113313,
Updated_Mpro_data_960_0,Mpro-protein,-2.325214,
Updated_Mpro_data_960_0,Mpro-protein,-1.662872,
Updated_Mpro_data_646_0,Mpro-protein,-8.360733,
Updated_Mpro_data_646_0,Mpro-protein,-8.526548,
Updated_Mpro_data_2317_0,Mpro-protein,-9.786039,
Updated_Mpro_data_2317_0,Mpro-protein,-9.864006,
Updated_Mpro_data_2210_0,Mpro-protein,-6.924387,
Updated_Mpro_data_2210_0,Mpro-protein,-7.131462,
Updated_Mpro_data_57_0,Mpro-protein,-7.212277,
Updated_Mpro_data_57_0,Mpro-protein,-7.237833,
Updated_Mpro_data_959_0,Mpro-protein,1.00012,
Updated_Mpro_data_959_0,Mpro-protein,0.586672,
Updated_Mpro_data_639_0,Mpro-protein,-9.447089,
Updated_Mpro_data_639_0,Mpro-protein,-9.430405,
Updated_Mpro_data_596_0,Mpro-protein,-5.341477,
Updated_Mpro_data_596_0,Mpro-protein,-4.057515,
Updated_Mpro_data_704_0,Mpro-protein,-2.027637,
Updated_Mpro_data_704_0,Mpro-protein,-1.783618,
Updated_Mpro_data_2237_0,Mpro-protein,-8.580959,
Updated_Mpro_data_2237_0,Mpro-protein,-8.368693,
Updated_Mpro_data_9_0,Mpro-protein,-5.467228,
Updated_Mpro_data_9_0,Mpro-protein,-5.621594,
Updated_Mpro_data_904_0,Mpro-protein,-6.978268,
Updated_Mpro_data_904_0,Mpro-protein,-5.921465,
Updated_Mpro_data_1333_0,Mpro-protein,-7.701417,
Updated_Mpro_data_1333_0,Mpro-protein,-7.742354,
Updated_Mpro_data_2053_0,Mpro-protein,-6.273167,
Updated_Mpro_data_2053_0,Mpro-protein,-6.321739,
Updated_Mpro_data_2028_0,Mpro-protein,-3.291607,
Updated_Mpro_data_2028_0,Mpro-protein,-4.526239,
Updated_Mpro_data_1996_0,Mpro-protein,-5.380981,
Updated_Mpro_data_1996_0,Mpro-protein,-5.380981,
Updated_Mpro_data_1142_0,Mpro-protein,-8.929163,
Updated_Mpro_data_1142_0,Mpro-protein,-9.068703,
Updated_Mpro_data_129_0,Mpro-protein,-6.375533,
Updated_Mpro_data_129_0,Mpro-protein,-6.024581,
Updated_Mpro_data_2632_0,Mpro-protein,-3.876697,
Updated_Mpro_data_2632_0,Mpro-protein,-3.805739,
Updated_Mpro_data_2508_0,Mpro-protein,-8.161926,
Updated_Mpro_data_2508_0,Mpro-protein,-8.08598,
Updated_Mpro_data_2424_0,Mpro-protein,-6.562872,
Updated_Mpro_data_2424_0,Mpro-protein,-6.426843,
Updated_Mpro_data_832_0,Mpro-protein,-6.4581,
Updated_Mpro_data_832_0,Mpro-protein,-6.432615,
Updated_Mpro_data_974_0,Mpro-protein,-4.75018,
Updated_Mpro_data_974_0,Mpro-protein,-4.661746,
Updated_Mpro_data_786_0,Mpro-protein,-7.583268,
Updated_Mpro_data_786_0,Mpro-protein,-7.841895,
Updated_Mpro_data_2088_0,Mpro-protein,-7.571166,
Updated_Mpro_data_2088_0,Mpro-protein,-7.800735,
Updated_Mpro_data_377_0,Mpro-protein,-6.711584,
Updated_Mpro_data_377_0,Mpro-protein,-6.538858,
Updated_Mpro_data_2263_0,Mpro-protein,-6.194964,
Updated_Mpro_data_2263_0,Mpro-protein,-6.518574,
Updated_Mpro_data_2681_0,Mpro-protein,-7.473561,
Updated_Mpro_data_2681_0,Mpro-protein,-7.379207,
Updated_Mpro_data_651_0,Mpro-protein,-9.612209,
Updated_Mpro_data_651_0,Mpro-protein,-9.86476,
Updated_Mpro_data_2533_0,Mpro-protein,-7.571078,
Updated_Mpro_data_2533_0,Mpro-protein,-7.845691,
Updated_Mpro_data_2612_0,Mpro-protein,-4.455379,
Updated_Mpro_data_2612_0,Mpro-protein,-3.747718,
Updated_Mpro_data_835_0,Mpro-protein,-7.037486,
Updated_Mpro_data_835_0,Mpro-protein,-7.088222,
Updated_Mpro_data_1881_0,Mpro-protein,-8.203093,
Updated_Mpro_data_1881_0,Mpro-protein,-8.378519,
Updated_Mpro_data_394_0,Mpro-protein,-5.342991,
Updated_Mpro_data_394_0,Mpro-protein,-5.631869,
Updated_Mpro_data_462_0,Mpro-protein,-6.00428,
Updated_Mpro_data_462_0,Mpro-protein,-6.10873,
Updated_Mpro_data_641_0,Mpro-protein,-8.414645,
Updated_Mpro_data_641_0,Mpro-protein,-8.653023,
Updated_Mpro_data_387_0,Mpro-protein,-3.282351,
Updated_Mpro_data_387_0,Mpro-protein,-2.68854,
Updated_Mpro_data_2747_0,Mpro-protein,-6.711149,
Updated_Mpro_data_2747_0,Mpro-protein,-6.726486,
Updated_Mpro_data_417_0,Mpro-protein,-7.047402,
Updated_Mpro_data_417_0,Mpro-protein,-7.088808,
Updated_Mpro_data_2496_0,Mpro-protein,-7.011315,
Updated_Mpro_data_2496_0,Mpro-protein,-7.549798,
Updated_Mpro_data_2179_0,Mpro-protein,-5.015861,
Updated_Mpro_data_2179_0,Mpro-protein,-5.802275,
Updated_Mpro_data_1163_0,Mpro-protein,-5.088299,
Updated_Mpro_data_1163_0,Mpro-protein,-5.573918,
Updated_Mpro_data_1006_0,Mpro-protein,-5.709002,
Updated_Mpro_data_1006_0,Mpro-protein,-5.866288,
Updated_Mpro_data_1086_0,Mpro-protein,-7.226975,
Updated_Mpro_data_1086_0,Mpro-protein,-4.839414,
Updated_Mpro_data_2748_0,Mpro-protein,-6.250932,
Updated_Mpro_data_2748_0,Mpro-protein,-6.382224,
Updated_Mpro_data_1263_0,Mpro-protein,-9.020139,
Updated_Mpro_data_1263_0,Mpro-protein,-9.139581,
Updated_Mpro_data_1833_0,Mpro-protein,-4.338572,
Updated_Mpro_data_1833_0,Mpro-protein,-4.953514,
Updated_Mpro_data_167_0,Mpro-protein,-4.452445,
Updated_Mpro_data_167_0,Mpro-protein,-4.452443,
Updated_Mpro_data_52_0,Mpro-protein,-2.847461,
Updated_Mpro_data_52_0,Mpro-protein,-2.462574,
Updated_Mpro_data_2220.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2220_docked.sdf
Updated_Mpro_data_2562.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2562_docked.sdf
Updated_Mpro_data_2307_0,Mpro-protein,-8.453723,
Updated_Mpro_data_2307_0,Mpro-protein,-8.50192,
Updated_Mpro_data_655_0,Mpro-protein,-7.995254,
Updated_Mpro_data_655_0,Mpro-protein,-7.761252,
Updated_Mpro_data_2399_0,Mpro-protein,-8.094588,
Updated_Mpro_data_2399_0,Mpro-protein,-7.953857,
Updated_Mpro_data_2076_0,Mpro-protein,-8.4564,
Updated_Mpro_data_2076_0,Mpro-protein,-6.865284,
Updated_Mpro_data_1134_0,Mpro-protein,-8.80843,
Updated_Mpro_data_1134_0,Mpro-protein,-8.520819,
