ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_275_0,Mpro-protein,-3.564676,
Updated_Mpro_data_1024_0,Mpro-protein,-7.328986,
Updated_Mpro_data_2253_0,Mpro-protein,-6.66406,
Updated_Mpro_data_1977_0,Mpro-protein,-8.318296,
Updated_Mpro_data_459_0,Mpro-protein,-5.982643,
Updated_Mpro_data_1989_0,Mpro-protein,-4.102561,
Updated_Mpro_data_747_0,Mpro-protein,-4.859464,
Updated_Mpro_data_2515_0,Mpro-protein,-6.902867,
Updated_Mpro_data_2558_0,Mpro-protein,-8.22267,
Updated_Mpro_data_201_0,Mpro-protein,-8.605188,
Updated_Mpro_data_2581_0,Mpro-protein,-7.028889,
Updated_Mpro_data_1452_0,Mpro-protein,-6.939972,
Updated_Mpro_data_2106_0,Mpro-protein,-5.638444,
Updated_Mpro_data_224_0,Mpro-protein,-5.802424,
Updated_Mpro_data_2167_0,Mpro-protein,-10.905079,
Updated_Mpro_data_2309_0,Mpro-protein,-8.116829,
Updated_Mpro_data_2196_0,Mpro-protein,-4.639764,
Updated_Mpro_data_2468_0,Mpro-protein,-5.736612,
Updated_Mpro_data_2160_0,Mpro-protein,-8.170518,
Updated_Mpro_data_613_0,Mpro-protein,-6.928476,
Updated_Mpro_data_2605_0,Mpro-protein,-7.93392,
Updated_Mpro_data_2214_0,Mpro-protein,-8.674268,
Updated_Mpro_data_554_0,Mpro-protein,-5.110497,
Updated_Mpro_data_2626_0,Mpro-protein,-9.732474,
Updated_Mpro_data_2313_0,Mpro-protein,-8.7784,
Updated_Mpro_data_1922_0,Mpro-protein,-7.6942,
Updated_Mpro_data_11_0,Mpro-protein,-3.506608,
Updated_Mpro_data_669_0,Mpro-protein,-7.695975,
Updated_Mpro_data_751_0,Mpro-protein,-6.689632,
Updated_Mpro_data_1501_0,Mpro-protein,-5.330989,
Updated_Mpro_data_1811_0,Mpro-protein,-4.591723,
Updated_Mpro_data_2073_0,Mpro-protein,-6.737133,
Updated_Mpro_data_2149_0,Mpro-protein,-5.779105,
Updated_Mpro_data_1258_0,Mpro-protein,0.548644,
Updated_Mpro_data_921_0,Mpro-protein,-7.403543,
Updated_Mpro_data_1578_0,Mpro-protein,-4.14189,
Updated_Mpro_data_4_0,Mpro-protein,-8.375296,
Updated_Mpro_data_1318_0,Mpro-protein,-7.399318,
Updated_Mpro_data_1915_0,Mpro-protein,-2.428675,
Updated_Mpro_data_1351_0,Mpro-protein,-6.771244,
Updated_Mpro_data_1238_0,Mpro-protein,-6.056047,
Updated_Mpro_data_2195_0,Mpro-protein,-8.424257,
Updated_Mpro_data_2347_0,Mpro-protein,-6.732374,
Updated_Mpro_data_1475_0,Mpro-protein,-6.115713,
Updated_Mpro_data_757_0,Mpro-protein,-1.843752,
Updated_Mpro_data_1498_0,Mpro-protein,-5.775997,
Updated_Mpro_data_2273_0,Mpro-protein,-6.210576,
Updated_Mpro_data_1931_0,Mpro-protein,-6.90772,
Updated_Mpro_data_370_0,Mpro-protein,-5.236064,
Updated_Mpro_data_1529_0,Mpro-protein,-6.331542,
Updated_Mpro_data_2689_0,Mpro-protein,-7.530983,
Updated_Mpro_data_896_0,Mpro-protein,-7.677399,
Updated_Mpro_data_2329_0,Mpro-protein,-6.88867,
Updated_Mpro_data_79_0,Mpro-protein,-5.878808,
Updated_Mpro_data_497_0,Mpro-protein,-7.132147,
Updated_Mpro_data_820_0,Mpro-protein,-7.084406,
Updated_Mpro_data_1834_0,Mpro-protein,-6.426973,
Updated_Mpro_data_2174_0,Mpro-protein,-6.51409,
Updated_Mpro_data_1219_0,Mpro-protein,-7.427974,
Updated_Mpro_data_1171_0,Mpro-protein,-6.780468,
Updated_Mpro_data_373_0,Mpro-protein,-7.002596,
Updated_Mpro_data_400_0,Mpro-protein,-8.331944,
Updated_Mpro_data_1179_0,Mpro-protein,-8.45021,
Updated_Mpro_data_1483_0,Mpro-protein,-4.375978,
Updated_Mpro_data_1753_0,Mpro-protein,-9.43372,
Updated_Mpro_data_223_0,Mpro-protein,-6.596637,
Updated_Mpro_data_2350_0,Mpro-protein,-8.995042,
Updated_Mpro_data_879_0,Mpro-protein,-4.464963,
Updated_Mpro_data_1600_0,Mpro-protein,-6.247498,
Updated_Mpro_data_1424_0,Mpro-protein,-7.903576,
Updated_Mpro_data_855_0,Mpro-protein,-9.802479,
Updated_Mpro_data_773_0,Mpro-protein,-6.688546,
Updated_Mpro_data_1148_0,Mpro-protein,-9.5837,
Updated_Mpro_data_330_0,Mpro-protein,-6.417578,
Updated_Mpro_data_2203_0,Mpro-protein,-1.388685,
Updated_Mpro_data_1152_0,Mpro-protein,-8.085627,
Updated_Mpro_data_814_0,Mpro-protein,-7.365654,
Updated_Mpro_data_24_0,Mpro-protein,-5.972167,
Updated_Mpro_data_1252_0,Mpro-protein,-7.271099,
Updated_Mpro_data_831_0,Mpro-protein,-6.368121,
Updated_Mpro_data_255_0,Mpro-protein,-7.15412,
Updated_Mpro_data_1227_0,Mpro-protein,-5.294326,
Updated_Mpro_data_15_0,Mpro-protein,1.091539,
Updated_Mpro_data_2502_0,Mpro-protein,-6.010557,
Updated_Mpro_data_135_0,Mpro-protein,-1.459747,
Updated_Mpro_data_114_0,Mpro-protein,-5.997789,
Updated_Mpro_data_2093_0,Mpro-protein,-7.516557,
Updated_Mpro_data_2259_0,Mpro-protein,-6.193586,
Updated_Mpro_data_451_0,Mpro-protein,-6.442548,
Updated_Mpro_data_2343_0,Mpro-protein,-6.994974,
Updated_Mpro_data_527_0,Mpro-protein,-5.276726,
Updated_Mpro_data_969_0,Mpro-protein,-6.219018,
Updated_Mpro_data_1407_0,Mpro-protein,-7.370237,
Updated_Mpro_data_35_0,Mpro-protein,-5.258892,
Updated_Mpro_data_1415_0,Mpro-protein,-6.684525,
Updated_Mpro_data_322_0,Mpro-protein,-6.588806,
Updated_Mpro_data_1008_0,Mpro-protein,-5.375309,
Updated_Mpro_data_1873_0,Mpro-protein,-4.670995,
Updated_Mpro_data_2366_0,Mpro-protein,-5.73361,
Updated_Mpro_data_150_0,Mpro-protein,-5.330831,
Updated_Mpro_data_532_0,Mpro-protein,-6.385583,
Updated_Mpro_data_166_0,Mpro-protein,-6.345482,
Updated_Mpro_data_2249_0,Mpro-protein,-7.342176,
Updated_Mpro_data_570_0,Mpro-protein,-4.045356,
Updated_Mpro_data_303_0,Mpro-protein,-6.607908,
Updated_Mpro_data_1961_0,Mpro-protein,-4.496915,
Updated_Mpro_data_444_0,Mpro-protein,-5.360141,
Updated_Mpro_data_1242_0,Mpro-protein,-5.636204,
Updated_Mpro_data_2396_0,Mpro-protein,-8.548705,
Updated_Mpro_data_1768_0,Mpro-protein,-3.492875,
Updated_Mpro_data_1736_0,Mpro-protein,-9.452879,
Updated_Mpro_data_1697_0,Mpro-protein,-7.086454,
Updated_Mpro_data_1074_0,Mpro-protein,-7.261099,
Updated_Mpro_data_898_0,Mpro-protein,-8.360372,
Updated_Mpro_data_1841_0,Mpro-protein,-6.615895,
Updated_Mpro_data_840_0,Mpro-protein,-5.467334,
Updated_Mpro_data_1788_0,Mpro-protein,-8.090469,
Updated_Mpro_data_2262_0,Mpro-protein,-8.511388,
Updated_Mpro_data_965_0,Mpro-protein,-6.676596,
Updated_Mpro_data_2529_0,Mpro-protein,-8.201461,
Updated_Mpro_data_1791_0,Mpro-protein,-7.673918,
Updated_Mpro_data_1743_0,Mpro-protein,-2.510938,
Updated_Mpro_data_1451_0,Mpro-protein,-7.820121,
Updated_Mpro_data_1167_0,Mpro-protein,-7.086683,
Updated_Mpro_data_2239_0,Mpro-protein,-7.453022,
Updated_Mpro_data_1829_0,Mpro-protein,-6.712867,
Updated_Mpro_data_2718_0,Mpro-protein,-7.785299,
Updated_Mpro_data_2025_0,Mpro-protein,-6.65898,
Updated_Mpro_data_157_0,Mpro-protein,-4.695263,
Updated_Mpro_data_2607_0,Mpro-protein,-7.720874,
Updated_Mpro_data_227_0,Mpro-protein,-3.704181,
Updated_Mpro_data_282_0,Mpro-protein,-4.948855,
Updated_Mpro_data_1246_0,Mpro-protein,-6.503172,
Updated_Mpro_data_1149_0,Mpro-protein,-7.741934,
Updated_Mpro_data_1056_0,Mpro-protein,-6.349545,
Updated_Mpro_data_1613_0,Mpro-protein,-6.978018,
Updated_Mpro_data_143_0,Mpro-protein,-1.282764,
Updated_Mpro_data_1186_0,Mpro-protein,-8.247371,
Updated_Mpro_data_1053_0,Mpro-protein,-6.683125,
Updated_Mpro_data_885_0,Mpro-protein,-6.432238,
Updated_Mpro_data_935_0,Mpro-protein,-7.380393,
Updated_Mpro_data_1889_0,Mpro-protein,-6.967834,
Updated_Mpro_data_964_0,Mpro-protein,-8.011883,
Updated_Mpro_data_1537_0,Mpro-protein,-4.396327,
Updated_Mpro_data_1228_0,Mpro-protein,-4.640647,
Updated_Mpro_data_2488_0,Mpro-protein,-5.241536,
Updated_Mpro_data_781_0,Mpro-protein,-6.436709,
Updated_Mpro_data_498_0,Mpro-protein,-7.489426,
Updated_Mpro_data_291_0,Mpro-protein,-7.318244,
Updated_Mpro_data_562_0,Mpro-protein,-5.685866,
Updated_Mpro_data_2677_0,Mpro-protein,-6.807668,
Updated_Mpro_data_1790_0,Mpro-protein,-8.819732,
Updated_Mpro_data_209_0,Mpro-protein,-6.807426,
Updated_Mpro_data_623_0,Mpro-protein,-9.141229,
Updated_Mpro_data_1500_0,Mpro-protein,-9.334333,
Updated_Mpro_data_83_0,Mpro-protein,-8.849267,
Updated_Mpro_data_720_0,Mpro-protein,-5.397626,
Updated_Mpro_data_1070_0,Mpro-protein,-8.930225,
Updated_Mpro_data_230_0,Mpro-protein,-6.445327,
Updated_Mpro_data_321_0,Mpro-protein,-2.890719,
Updated_Mpro_data_1223_0,Mpro-protein,-7.798626,
Updated_Mpro_data_164_0,Mpro-protein,-2.722614,
Updated_Mpro_data_931_0,Mpro-protein,-7.955492,
Updated_Mpro_data_1551_0,Mpro-protein,-6.764806,
Updated_Mpro_data_2524_0,Mpro-protein,-7.836972,
Updated_Mpro_data_808_0,Mpro-protein,-7.45612,
Updated_Mpro_data_1181_0,Mpro-protein,-9.005621,
Updated_Mpro_data_620_0,Mpro-protein,-5.769516,
Updated_Mpro_data_721_0,Mpro-protein,-6.22143,
Updated_Mpro_data_2310_0,Mpro-protein,-7.152933,
Updated_Mpro_data_1737_0,Mpro-protein,-6.891936,
Updated_Mpro_data_1399_0,Mpro-protein,-7.793746,
Updated_Mpro_data_2188_0,Mpro-protein,-6.02312,
Updated_Mpro_data_1_0,Mpro-protein,-7.821424,
Updated_Mpro_data_1778_0,Mpro-protein,-7.613459,
Updated_Mpro_data_402_0,Mpro-protein,-6.924682,
Updated_Mpro_data_2652_0,Mpro-protein,-6.474613,
Updated_Mpro_data_1215_0,Mpro-protein,-6.20006,
Updated_Mpro_data_2665_0,Mpro-protein,-6.936298,
Updated_Mpro_data_595_0,Mpro-protein,-6.703059,
Updated_Mpro_data_1514_0,Mpro-protein,-6.776674,
Updated_Mpro_data_251_0,Mpro-protein,-9.392826,
Updated_Mpro_data_1309_0,Mpro-protein,-8.888432,
Updated_Mpro_data_2322_0,Mpro-protein,-7.966033,
Updated_Mpro_data_2722_0,Mpro-protein,-8.121883,
Updated_Mpro_data_1762_0,Mpro-protein,-4.555593,
Updated_Mpro_data_190_0,Mpro-protein,-7.129827,
Updated_Mpro_data_1431_0,Mpro-protein,-7.287932,
Updated_Mpro_data_2108_0,Mpro-protein,-5.45384,
Updated_Mpro_data_1786_0,Mpro-protein,-8.362114,
Updated_Mpro_data_1332_0,Mpro-protein,-8.691061,
Updated_Mpro_data_2002_0,Mpro-protein,-5.759641,
Updated_Mpro_data_2136_0,Mpro-protein,-4.204571,
Updated_Mpro_data_382_0,Mpro-protein,-4.729062,
Updated_Mpro_data_1673_0,Mpro-protein,-7.933666,
Updated_Mpro_data_142_0,Mpro-protein,-1.576504,
Updated_Mpro_data_1229_0,Mpro-protein,-6.221049,
Updated_Mpro_data_345_0,Mpro-protein,-5.559842,
Updated_Mpro_data_859_0,Mpro-protein,-6.040584,
Updated_Mpro_data_753_0,Mpro-protein,-6.860558,
Updated_Mpro_data_672_0,Mpro-protein,-6.63054,
Updated_Mpro_data_176_0,Mpro-protein,-2.676798,
Updated_Mpro_data_392_0,Mpro-protein,-6.393647,
Updated_Mpro_data_2716_0,Mpro-protein,-6.849419,
Updated_Mpro_data_414_0,Mpro-protein,-7.28083,
Updated_Mpro_data_1203_0,Mpro-protein,-5.357172,
Updated_Mpro_data_2298_0,Mpro-protein,-7.562938,
Updated_Mpro_data_1995_0,Mpro-protein,-4.041717,
Updated_Mpro_data_1883_0,Mpro-protein,-8.152184,
Updated_Mpro_data_1892_0,Mpro-protein,-7.500051,
Updated_Mpro_data_2421_0,Mpro-protein,-6.931655,
Updated_Mpro_data_422_0,Mpro-protein,-8.551338,
Updated_Mpro_data_1128_0,Mpro-protein,-8.099193,
Updated_Mpro_data_1443_0,Mpro-protein,-1.630321,
Updated_Mpro_data_2630_0,Mpro-protein,-7.200408,
Updated_Mpro_data_2637_0,Mpro-protein,-7.648517,
Updated_Mpro_data_1902_0,Mpro-protein,-6.907653,
Updated_Mpro_data_2556_0,Mpro-protein,-5.912421,
Updated_Mpro_data_2054_0,Mpro-protein,-4.732116,
Updated_Mpro_data_2400_0,Mpro-protein,-7.860679,
Updated_Mpro_data_539_0,Mpro-protein,-7.030915,
Updated_Mpro_data_1593_0,Mpro-protein,-5.61991,
Updated_Mpro_data_1503_0,Mpro-protein,-8.98796,
Updated_Mpro_data_96_0,Mpro-protein,-6.23826,
Updated_Mpro_data_2089_0,Mpro-protein,-7.848469,
Updated_Mpro_data_986_0,Mpro-protein,-7.249012,
Updated_Mpro_data_1301_0,Mpro-protein,-7.453913,
Updated_Mpro_data_843_0,Mpro-protein,-5.35307,
Updated_Mpro_data_975_0,Mpro-protein,-3.859367,
Updated_Mpro_data_2458_0,Mpro-protein,-9.224895,
Updated_Mpro_data_49_0,Mpro-protein,-6.226503,
Updated_Mpro_data_2286_0,Mpro-protein,-7.484338,
Updated_Mpro_data_2720_0,Mpro-protein,-5.565293,
Updated_Mpro_data_1525_0,Mpro-protein,-3.92698,
Updated_Mpro_data_1268_0,Mpro-protein,-5.950362,
Updated_Mpro_data_1911_0,Mpro-protein,-8.56913,
Updated_Mpro_data_708_0,Mpro-protein,-7.420324,
Updated_Mpro_data_2351_0,Mpro-protein,-10.822605,
Updated_Mpro_data_2609_0,Mpro-protein,-7.877566,
Updated_Mpro_data_565_0,Mpro-protein,-7.661725,
Updated_Mpro_data_2278_0,Mpro-protein,-7.035855,
Updated_Mpro_data_161_0,Mpro-protein,-2.573539,
Updated_Mpro_data_743_0,Mpro-protein,-6.782569,
Updated_Mpro_data_846_0,Mpro-protein,-7.72424,
Updated_Mpro_data_523_0,Mpro-protein,-5.49714,
Updated_Mpro_data_2729_0,Mpro-protein,-5.696353,
Updated_Mpro_data_741_0,Mpro-protein,-3.940206,
Updated_Mpro_data_2535_0,Mpro-protein,-7.362128,
Updated_Mpro_data_1087_0,Mpro-protein,-5.220272,
Updated_Mpro_data_1139_0,Mpro-protein,-4.424568,
Updated_Mpro_data_1573_0,Mpro-protein,-6.558233,
Updated_Mpro_data_915_0,Mpro-protein,-5.818337,
Updated_Mpro_data_2318_0,Mpro-protein,-9.051586,
Updated_Mpro_data_62_0,Mpro-protein,-5.335532,
Updated_Mpro_data_2717_0,Mpro-protein,-7.058252,
Updated_Mpro_data_1976_0,Mpro-protein,-7.705705,
Updated_Mpro_data_2290_0,Mpro-protein,-8.239361,
Updated_Mpro_data_739_0,Mpro-protein,-6.27305,
Updated_Mpro_data_956_0,Mpro-protein,-6.642949,
Updated_Mpro_data_506_0,Mpro-protein,-5.367828,
Updated_Mpro_data_1870_0,Mpro-protein,-7.63499,
Updated_Mpro_data_171_0,Mpro-protein,-6.086628,
Updated_Mpro_data_1796_0,Mpro-protein,-7.922241,
Updated_Mpro_data_648_0,Mpro-protein,-5.664412,
Updated_Mpro_data_1137_0,Mpro-protein,-6.097894,
Updated_Mpro_data_2070_0,Mpro-protein,-7.386267,
Updated_Mpro_data_2526_0,Mpro-protein,-7.617389,
Updated_Mpro_data_1102_0,Mpro-protein,-3.162708,
Updated_Mpro_data_940_0,Mpro-protein,2.15996,
Updated_Mpro_data_499_0,Mpro-protein,-1.088182,
Updated_Mpro_data_2519_0,Mpro-protein,-7.43249,
Updated_Mpro_data_2006_0,Mpro-protein,-5.874072,
Updated_Mpro_data_566_0,Mpro-protein,-6.068976,
Updated_Mpro_data_68_0,Mpro-protein,-6.152323,
Updated_Mpro_data_2282_0,Mpro-protein,-8.770455,
Updated_Mpro_data_92_0,Mpro-protein,-5.300202,
Updated_Mpro_data_2271_0,Mpro-protein,-8.004177,
Updated_Mpro_data_1460_0,Mpro-protein,-6.636513,
Updated_Mpro_data_74_0,Mpro-protein,-6.039689,
Updated_Mpro_data_1282_0,Mpro-protein,-6.803864,
Updated_Mpro_data_237_0,Mpro-protein,-6.471309,
Updated_Mpro_data_1947_0,Mpro-protein,-4.681506,
Updated_Mpro_data_809_0,Mpro-protein,3.376985,
Updated_Mpro_data_1162_0,Mpro-protein,-5.839265,
Updated_Mpro_data_286_0,Mpro-protein,-6.613042,
Updated_Mpro_data_1338_0,Mpro-protein,-6.379159,
Updated_Mpro_data_1151_0,Mpro-protein,-8.38106,
Updated_Mpro_data_55_0,Mpro-protein,-8.359203,
Updated_Mpro_data_985_0,Mpro-protein,-7.112329,
Updated_Mpro_data_2083_0,Mpro-protein,-8.4891,
Updated_Mpro_data_1319_0,Mpro-protein,-6.720201,
Updated_Mpro_data_923_0,Mpro-protein,-8.647471,
Updated_Mpro_data_1700_0,Mpro-protein,-6.747075,
Updated_Mpro_data_793_0,Mpro-protein,-4.730149,
Updated_Mpro_data_2014_0,Mpro-protein,-4.184108,
Updated_Mpro_data_1867_0,Mpro-protein,-7.383697,
Updated_Mpro_data_76_0,Mpro-protein,-6.628424,
Updated_Mpro_data_1991_0,Mpro-protein,-4.854091,
Updated_Mpro_data_1808_0,Mpro-protein,-4.99484,
Updated_Mpro_data_769_0,Mpro-protein,-8.547249,
Updated_Mpro_data_1016_0,Mpro-protein,-8.560669,
Updated_Mpro_data_2628_0,Mpro-protein,-8.73022,
Updated_Mpro_data_8_0,Mpro-protein,-5.077689,
Updated_Mpro_data_788_0,Mpro-protein,-5.741004,
Updated_Mpro_data_682_0,Mpro-protein,-5.361201,
Updated_Mpro_data_1436_0,Mpro-protein,-5.605192,
Updated_Mpro_data_1082_0,Mpro-protein,-7.816023,
Updated_Mpro_data_2411_0,Mpro-protein,-8.167051,
Updated_Mpro_data_886_0,Mpro-protein,-5.528789,
Updated_Mpro_data_1474_0,Mpro-protein,-4.131409,
Updated_Mpro_data_1284_0,Mpro-protein,-6.436969,
Updated_Mpro_data_2192_0,Mpro-protein,-5.095221,
Updated_Mpro_data_2225_0,Mpro-protein,-1.157099,
Updated_Mpro_data_85_0,Mpro-protein,-0.791636,
Updated_Mpro_data_1647_0,Mpro-protein,-3.760734,
Updated_Mpro_data_1097_0,Mpro-protein,-6.400863,
Updated_Mpro_data_1907_0,Mpro-protein,-7.086639,
Updated_Mpro_data_2047_0,Mpro-protein,-6.539936,
Updated_Mpro_data_395_0,Mpro-protein,-5.567737,
Updated_Mpro_data_511_0,Mpro-protein,-5.340649,
Updated_Mpro_data_2264_0,Mpro-protein,-6.612957,
Updated_Mpro_data_2244_0,Mpro-protein,-7.940795,
Updated_Mpro_data_1456_0,Mpro-protein,-3.51277,
Updated_Mpro_data_991_0,Mpro-protein,-5.195071,
Updated_Mpro_data_304_0,Mpro-protein,-8.776451,
Updated_Mpro_data_2118_0,Mpro-protein,-6.775444,
Updated_Mpro_data_2101_0,Mpro-protein,-7.571472,
Updated_Mpro_data_1069_0,Mpro-protein,-5.954333,
Updated_Mpro_data_2198_0,Mpro-protein,-7.590175,
Updated_Mpro_data_1550_0,Mpro-protein,-7.245304,
Updated_Mpro_data_798_0,Mpro-protein,-4.510471,
Updated_Mpro_data_137_0,Mpro-protein,-1.637912,
Updated_Mpro_data_339_0,Mpro-protein,-4.938203,
Updated_Mpro_data_2616_0,Mpro-protein,-6.565765,
Updated_Mpro_data_1127_0,Mpro-protein,-8.740662,
Updated_Mpro_data_1624_0,Mpro-protein,-7.338912,
Updated_Mpro_data_2462_0,Mpro-protein,-6.353144,
Updated_Mpro_data_265_0,Mpro-protein,-6.828503,
Updated_Mpro_data_2146_0,Mpro-protein,-2.27054,
Updated_Mpro_data_1455_0,Mpro-protein,-4.757338,
Updated_Mpro_data_1951_0,Mpro-protein,-8.36355,
Updated_Mpro_data_1745_0,Mpro-protein,-3.918682,
Updated_Mpro_data_2312_0,Mpro-protein,-8.718269,
Updated_Mpro_data_1608_0,Mpro-protein,-7.883343,
Updated_Mpro_data_299_0,Mpro-protein,-4.024585,
Updated_Mpro_data_1083_0,Mpro-protein,2.075323,
Updated_Mpro_data_1055_0,Mpro-protein,-7.191751,
Updated_Mpro_data_2127_0,Mpro-protein,-7.849714,
Updated_Mpro_data_89_0,Mpro-protein,-5.556316,
Updated_Mpro_data_890_0,Mpro-protein,-8.936958,
Updated_Mpro_data_1376_0,Mpro-protein,-6.030099,
Updated_Mpro_data_2578_0,Mpro-protein,-7.829027,
Updated_Mpro_data_1538_0,Mpro-protein,-2.849541,
Updated_Mpro_data_347_0,Mpro-protein,-4.875451,
Updated_Mpro_data_2737_0,Mpro-protein,-5.002246,
Updated_Mpro_data_1970_0,Mpro-protein,-6.519641,
Updated_Mpro_data_1036_0,Mpro-protein,-6.685157,
Updated_Mpro_data_12_0,Mpro-protein,-5.521008,
Updated_Mpro_data_1450_0,Mpro-protein,-6.764924,
Updated_Mpro_data_2113_0,Mpro-protein,-2.513787,
Updated_Mpro_data_913_0,Mpro-protein,-6.007771,
Updated_Mpro_data_1810_0,Mpro-protein,-2.598536,
Updated_Mpro_data_1623_0,Mpro-protein,-7.787174,
Updated_Mpro_data_1679_0,Mpro-protein,-6.822184,
Updated_Mpro_data_1287_0,Mpro-protein,-6.7524,
Updated_Mpro_data_900_0,Mpro-protein,-5.049295,
Updated_Mpro_data_60_0,Mpro-protein,-5.70714,
Updated_Mpro_data_2153_0,Mpro-protein,-6.4196,
Updated_Mpro_data_1271_0,Mpro-protein,-5.593488,
Updated_Mpro_data_415_0,Mpro-protein,-7.32852,
Updated_Mpro_data_968_0,Mpro-protein,-6.61847,
Updated_Mpro_data_1361_0,Mpro-protein,-7.670377,
Updated_Mpro_data_1496_0,Mpro-protein,-8.036053,
Updated_Mpro_data_13_0,Mpro-protein,-3.768947,
Updated_Mpro_data_1583_0,Mpro-protein,-5.513154,
Updated_Mpro_data_1115_0,Mpro-protein,-4.519886,
Updated_Mpro_data_1106_0,Mpro-protein,-6.502551,
Updated_Mpro_data_2705_0,Mpro-protein,-7.1176,
Updated_Mpro_data_2655_0,Mpro-protein,-7.735244,
Updated_Mpro_data_1124_0,Mpro-protein,-6.801592,
Updated_Mpro_data_174_0,Mpro-protein,-5.185047,
Updated_Mpro_data_1063_0,Mpro-protein,0.74108,
Updated_Mpro_data_138_0,Mpro-protein,-4.65286,
Updated_Mpro_data_1520_0,Mpro-protein,-4.927701,
Updated_Mpro_data_436_0,Mpro-protein,-4.726458,
Updated_Mpro_data_1879_0,Mpro-protein,-6.376911,
Updated_Mpro_data_2303_0,Mpro-protein,-7.153264,
Updated_Mpro_data_1245_0,Mpro-protein,-6.180234,
Updated_Mpro_data_1389_0,Mpro-protein,-6.569416,
Updated_Mpro_data_2231_0,Mpro-protein,-4.832424,
Updated_Mpro_data_2342_0,Mpro-protein,-9.062853,
Updated_Mpro_data_943_0,Mpro-protein,-6.510133,
Updated_Mpro_data_2359_0,Mpro-protein,-8.01162,
Updated_Mpro_data_1387_0,Mpro-protein,-7.478364,
Updated_Mpro_data_1121_0,Mpro-protein,-8.412621,
Updated_Mpro_data_2669_0,Mpro-protein,-6.647649,
Updated_Mpro_data_1372_0,Mpro-protein,-8.149944,
Updated_Mpro_data_2279_0,Mpro-protein,-9.046275,
Updated_Mpro_data_1059_0,Mpro-protein,-6.221552,
Updated_Mpro_data_2129_0,Mpro-protein,-8.618172,
Updated_Mpro_data_296_0,Mpro-protein,-6.132157,
Updated_Mpro_data_1693_0,Mpro-protein,-9.680129,
Updated_Mpro_data_1141_0,Mpro-protein,-7.428498,
Updated_Mpro_data_1037_0,Mpro-protein,-4.244436,
Updated_Mpro_data_2590_0,Mpro-protein,-5.679167,
Updated_Mpro_data_1795_0,Mpro-protein,-8.715459,
Updated_Mpro_data_2185_0,Mpro-protein,-1.440894,
Updated_Mpro_data_920_0,Mpro-protein,-8.607939,
Updated_Mpro_data_2651_0,Mpro-protein,-7.12206,
Updated_Mpro_data_2217_0,Mpro-protein,-6.774264,
Updated_Mpro_data_833_0,Mpro-protein,-5.586794,
Updated_Mpro_data_2252_0,Mpro-protein,-10.379854,
Updated_Mpro_data_1626_0,Mpro-protein,-7.72074,
Updated_Mpro_data_383_0,Mpro-protein,-7.660614,
Updated_Mpro_data_2247_0,Mpro-protein,-5.177727,
Updated_Mpro_data_2622_0,Mpro-protein,-8.518626,
Updated_Mpro_data_2559_0,Mpro-protein,-7.612488,
Updated_Mpro_data_2573_0,Mpro-protein,-7.705862,
Updated_Mpro_data_583_0,Mpro-protein,-4.877165,
Updated_Mpro_data_1182_0,Mpro-protein,-6.987399,
Updated_Mpro_data_2662_0,Mpro-protein,-6.818211,
Updated_Mpro_data_535_0,Mpro-protein,-9.27291,
Updated_Mpro_data_205_0,Mpro-protein,-6.558374,
Updated_Mpro_data_729_0,Mpro-protein,-6.664433,
Updated_Mpro_data_983_0,Mpro-protein,-5.051386,
Updated_Mpro_data_2451_0,Mpro-protein,-6.163582,
Updated_Mpro_data_1119_0,Mpro-protein,-4.930283,
Updated_Mpro_data_1477_0,Mpro-protein,-7.843778,
Updated_Mpro_data_1725_0,Mpro-protein,-7.048578,
Updated_Mpro_data_2154_0,Mpro-protein,-4.677682,
Updated_Mpro_data_685_0,Mpro-protein,-3.206351,
Updated_Mpro_data_2038_0,Mpro-protein,-3.469527,
Updated_Mpro_data_664_0,Mpro-protein,-6.987322,
Updated_Mpro_data_1934_0,Mpro-protein,-5.050428,
Updated_Mpro_data_455_0,Mpro-protein,-5.159228,
Updated_Mpro_data_1674_0,Mpro-protein,-7.426417,
Updated_Mpro_data_2499_0,Mpro-protein,-4.549778,
Updated_Mpro_data_354_0,Mpro-protein,-8.44214,
Updated_Mpro_data_540_0,Mpro-protein,-7.259638,
Updated_Mpro_data_232_0,Mpro-protein,-4.153322,
Updated_Mpro_data_1852_0,Mpro-protein,-1.984873,
Updated_Mpro_data_2107_0,Mpro-protein,-8.402421,
Updated_Mpro_data_2675_0,Mpro-protein,-7.594191,
Updated_Mpro_data_479_0,Mpro-protein,-8.14688,
Updated_Mpro_data_2240_0,Mpro-protein,-6.878752,
Updated_Mpro_data_225_0,Mpro-protein,-4.119529,
Updated_Mpro_data_1098_0,Mpro-protein,-2.651514,
Updated_Mpro_data_2384_0,Mpro-protein,-7.023031,
Updated_Mpro_data_1138_0,Mpro-protein,-3.740731,
Updated_Mpro_data_2397_0,Mpro-protein,-6.639445,
Updated_Mpro_data_165_0,Mpro-protein,-3.357562,
Updated_Mpro_data_1886_0,Mpro-protein,-6.599256,
Updated_Mpro_data_1308_0,Mpro-protein,-8.285959,
Updated_Mpro_data_463_0,Mpro-protein,-4.697087,
Updated_Mpro_data_63_0,Mpro-protein,-4.907046,
Updated_Mpro_data_1900_0,Mpro-protein,-4.173909,
