ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_2286,6YNQ_receptor_fixed,-5.798,
Updated_Mpro_data_2720,6YNQ_receptor_fixed,-5.811,
Updated_Mpro_data_1525,6YNQ_receptor_fixed,-4.78,
Updated_Mpro_data_1268,6YNQ_receptor_fixed,-4.682,
Updated_Mpro_data_1911,6YNQ_receptor_fixed,-5.877,
Updated_Mpro_data_708,6YNQ_receptor_fixed,-6.509,
Updated_Mpro_data_2351,6YNQ_receptor_fixed,-5.976,
Updated_Mpro_data_2609,6YNQ_receptor_fixed,-6.37,
Updated_Mpro_data_565,6YNQ_receptor_fixed,-5.461,
Updated_Mpro_data_2278,6YNQ_receptor_fixed,-6.017,
Updated_Mpro_data_161,6YNQ_receptor_fixed,-5.058,
Updated_Mpro_data_743,6YNQ_receptor_fixed,-6.748,
Updated_Mpro_data_846,6YNQ_receptor_fixed,-6.006,
Updated_Mpro_data_523,6YNQ_receptor_fixed,-5.993,
Updated_Mpro_data_2729,6YNQ_receptor_fixed,-5.907,
Updated_Mpro_data_741,6YNQ_receptor_fixed,-6.575,
Updated_Mpro_data_2535,6YNQ_receptor_fixed,-5.998,
Updated_Mpro_data_1087,6YNQ_receptor_fixed,-6.004,
Updated_Mpro_data_1139,6YNQ_receptor_fixed,-7.137,
Updated_Mpro_data_1573,6YNQ_receptor_fixed,-4.309,
Updated_Mpro_data_915,6YNQ_receptor_fixed,-5.465,
Updated_Mpro_data_2318,6YNQ_receptor_fixed,-5.222,
Updated_Mpro_data_62,6YNQ_receptor_fixed,-5.672,
Updated_Mpro_data_2717,6YNQ_receptor_fixed,-5.441,
Updated_Mpro_data_1976,6YNQ_receptor_fixed,-5.312,
Updated_Mpro_data_2290,6YNQ_receptor_fixed,-5.359,
Updated_Mpro_data_739,6YNQ_receptor_fixed,-5.703,
Updated_Mpro_data_956,6YNQ_receptor_fixed,-5.329,
Updated_Mpro_data_506,6YNQ_receptor_fixed,-5.712,
Updated_Mpro_data_1870,6YNQ_receptor_fixed,-5.539,
Updated_Mpro_data_171,6YNQ_receptor_fixed,-6.37,
Updated_Mpro_data_1796,6YNQ_receptor_fixed,-5.647,
Updated_Mpro_data_648,6YNQ_receptor_fixed,-5.962,
Updated_Mpro_data_1137,6YNQ_receptor_fixed,-6.16,
Updated_Mpro_data_2070,6YNQ_receptor_fixed,-6.452,
Updated_Mpro_data_2526,6YNQ_receptor_fixed,-5.441,
Updated_Mpro_data_1102,6YNQ_receptor_fixed,-6.039,
Updated_Mpro_data_940,6YNQ_receptor_fixed,-5.869,
Updated_Mpro_data_499,6YNQ_receptor_fixed,-6.094,
Updated_Mpro_data_2519,6YNQ_receptor_fixed,-4.87,
Updated_Mpro_data_2006,6YNQ_receptor_fixed,-5.922,
Updated_Mpro_data_566,6YNQ_receptor_fixed,-5.278,
Updated_Mpro_data_68,6YNQ_receptor_fixed,-4.77,
Updated_Mpro_data_2282,6YNQ_receptor_fixed,-6.123,
Updated_Mpro_data_92,6YNQ_receptor_fixed,-4.962,
Updated_Mpro_data_2271,6YNQ_receptor_fixed,-5.669,
Updated_Mpro_data_1460,6YNQ_receptor_fixed,-6.788,
Updated_Mpro_data_74,6YNQ_receptor_fixed,-6.461,
Updated_Mpro_data_1282,6YNQ_receptor_fixed,-5.127,
Updated_Mpro_data_237,6YNQ_receptor_fixed,-5.622,
Updated_Mpro_data_1947,6YNQ_receptor_fixed,-5.898,
Updated_Mpro_data_809,6YNQ_receptor_fixed,-4.234,
Updated_Mpro_data_1162,6YNQ_receptor_fixed,-6.171,
Updated_Mpro_data_286,6YNQ_receptor_fixed,-4.583,
Updated_Mpro_data_1338,6YNQ_receptor_fixed,-5.569,
Updated_Mpro_data_1151,6YNQ_receptor_fixed,-6.145,
Updated_Mpro_data_55,6YNQ_receptor_fixed,-6.405,
Updated_Mpro_data_985,6YNQ_receptor_fixed,-5.737,
Updated_Mpro_data_2083,6YNQ_receptor_fixed,-5.935,
Updated_Mpro_data_1319,6YNQ_receptor_fixed,-5.557,
Updated_Mpro_data_923,6YNQ_receptor_fixed,-6.22,
Updated_Mpro_data_1700,6YNQ_receptor_fixed,-6.108,
Updated_Mpro_data_793,6YNQ_receptor_fixed,-5.808,
Updated_Mpro_data_2014,6YNQ_receptor_fixed,-6.312,
Updated_Mpro_data_1867,6YNQ_receptor_fixed,-5.232,
Updated_Mpro_data_76,6YNQ_receptor_fixed,-5.959,
Updated_Mpro_data_1991,6YNQ_receptor_fixed,-6.704,
Updated_Mpro_data_1808,6YNQ_receptor_fixed,-6.569,
Updated_Mpro_data_769,6YNQ_receptor_fixed,-5.85,
Updated_Mpro_data_1016,6YNQ_receptor_fixed,-5.718,
Updated_Mpro_data_2628,6YNQ_receptor_fixed,-5.99,
Updated_Mpro_data_8,6YNQ_receptor_fixed,-6.3,
Updated_Mpro_data_788,6YNQ_receptor_fixed,-5.849,
Updated_Mpro_data_682,6YNQ_receptor_fixed,-6.181,
Updated_Mpro_data_1436,6YNQ_receptor_fixed,-6.615,
Updated_Mpro_data_1082,6YNQ_receptor_fixed,-5.647,
Updated_Mpro_data_2411,6YNQ_receptor_fixed,-5.909,
Updated_Mpro_data_886,6YNQ_receptor_fixed,-6.285,
Updated_Mpro_data_1474,6YNQ_receptor_fixed,-6.046,
Updated_Mpro_data_1284,6YNQ_receptor_fixed,-5.047,
Updated_Mpro_data_2192,6YNQ_receptor_fixed,-7.241,
Updated_Mpro_data_2225,6YNQ_receptor_fixed,-7.094,
Updated_Mpro_data_85,6YNQ_receptor_fixed,-6.356,
Updated_Mpro_data_1647,6YNQ_receptor_fixed,-5.993,
Updated_Mpro_data_1097,6YNQ_receptor_fixed,-6.838,
Updated_Mpro_data_1907,6YNQ_receptor_fixed,-5.769,
Updated_Mpro_data_2047,6YNQ_receptor_fixed,-5.362,
Updated_Mpro_data_395,6YNQ_receptor_fixed,-6.135,
Updated_Mpro_data_2490.sdf,6YNQ_receptor_fixed.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l Updated_Mpro_data_2490.pdb -o Updated_Mpro_data_2490.pdbqt -A hydrogens' returned non-zero exit status 1.
Updated_Mpro_data_511,6YNQ_receptor_fixed,-5.605,
Updated_Mpro_data_2264,6YNQ_receptor_fixed,-5.914,
Updated_Mpro_data_2244,6YNQ_receptor_fixed,-5.679,
Updated_Mpro_data_1456,6YNQ_receptor_fixed,-7.453,
Updated_Mpro_data_991,6YNQ_receptor_fixed,-6.747,
Updated_Mpro_data_941,6YNQ_receptor_fixed,-5.497,
Updated_Mpro_data_304,6YNQ_receptor_fixed,-5.803,
Updated_Mpro_data_2118,6YNQ_receptor_fixed,-6.058,
Updated_Mpro_data_2101,6YNQ_receptor_fixed,-5.386,
Updated_Mpro_data_1069,6YNQ_receptor_fixed,-4.869,
Updated_Mpro_data_2198,6YNQ_receptor_fixed,-5.02,
Updated_Mpro_data_1550,6YNQ_receptor_fixed,-5.924,
Updated_Mpro_data_798,6YNQ_receptor_fixed,-5.962,
Updated_Mpro_data_137,6YNQ_receptor_fixed,-6.588,
Updated_Mpro_data_339,6YNQ_receptor_fixed,-6.544,
Updated_Mpro_data_2616,6YNQ_receptor_fixed,-5.61,
Updated_Mpro_data_1127,6YNQ_receptor_fixed,-5.908,
Updated_Mpro_data_1624,6YNQ_receptor_fixed,-6.287,
Updated_Mpro_data_2462,6YNQ_receptor_fixed,-5.905,
Updated_Mpro_data_265,6YNQ_receptor_fixed,-4.965,
Updated_Mpro_data_2146,6YNQ_receptor_fixed,-5.601,
Updated_Mpro_data_1455,6YNQ_receptor_fixed,-6.039,
Updated_Mpro_data_1951,6YNQ_receptor_fixed,-5.821,
Updated_Mpro_data_1745,6YNQ_receptor_fixed,-6.952,
Updated_Mpro_data_2312,6YNQ_receptor_fixed,-5.924,
Updated_Mpro_data_1608,6YNQ_receptor_fixed,-6.384,
Updated_Mpro_data_299,6YNQ_receptor_fixed,-7.157,
Updated_Mpro_data_1083,6YNQ_receptor_fixed,-6.594,
Updated_Mpro_data_1055,6YNQ_receptor_fixed,-5.91,
Updated_Mpro_data_2127,6YNQ_receptor_fixed,-6.531,
Updated_Mpro_data_89,6YNQ_receptor_fixed,-5.245,
Updated_Mpro_data_890,6YNQ_receptor_fixed,-5.489,
Updated_Mpro_data_1376,6YNQ_receptor_fixed,-6.432,
Updated_Mpro_data_2578,6YNQ_receptor_fixed,-6.202,
Updated_Mpro_data_1538,6YNQ_receptor_fixed,-5.648,
Updated_Mpro_data_347,6YNQ_receptor_fixed,-7.375,
Updated_Mpro_data_2737,6YNQ_receptor_fixed,-5.891,
Updated_Mpro_data_1970,6YNQ_receptor_fixed,-5.507,
Updated_Mpro_data_1036,6YNQ_receptor_fixed,-5.854,
Updated_Mpro_data_12,6YNQ_receptor_fixed,-5.707,
Updated_Mpro_data_1450,6YNQ_receptor_fixed,-6.167,
Updated_Mpro_data_2113,6YNQ_receptor_fixed,-6.456,
Updated_Mpro_data_913,6YNQ_receptor_fixed,-4.675,
Updated_Mpro_data_1810,6YNQ_receptor_fixed,-6.764,
Updated_Mpro_data_1623,6YNQ_receptor_fixed,-5.833,
Updated_Mpro_data_1679,6YNQ_receptor_fixed,-6.184,
Updated_Mpro_data_1287,6YNQ_receptor_fixed,-5.236,
Updated_Mpro_data_900,6YNQ_receptor_fixed,-4.607,
Updated_Mpro_data_60,6YNQ_receptor_fixed,-5.793,
Updated_Mpro_data_2153,6YNQ_receptor_fixed,-6.186,
Updated_Mpro_data_1271,6YNQ_receptor_fixed,-4.933,
Updated_Mpro_data_415,6YNQ_receptor_fixed,-5.037,
Updated_Mpro_data_968,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_1361,6YNQ_receptor_fixed,-5.616,
Updated_Mpro_data_1496,6YNQ_receptor_fixed,-6.188,
Updated_Mpro_data_13,6YNQ_receptor_fixed,-5.888,
Updated_Mpro_data_1583,6YNQ_receptor_fixed,-4.975,
Updated_Mpro_data_1115,6YNQ_receptor_fixed,-6.502,
Updated_Mpro_data_1106,6YNQ_receptor_fixed,-5.743,
Updated_Mpro_data_2705,6YNQ_receptor_fixed,-6.938,
Updated_Mpro_data_2655,6YNQ_receptor_fixed,-5.788,
Updated_Mpro_data_1124,6YNQ_receptor_fixed,-6.156,
Updated_Mpro_data_174,6YNQ_receptor_fixed,-4.594,
Updated_Mpro_data_1063,6YNQ_receptor_fixed,-6.116,
Updated_Mpro_data_138,6YNQ_receptor_fixed,-6.759,
Updated_Mpro_data_1520,6YNQ_receptor_fixed,-6.534,
Updated_Mpro_data_436,6YNQ_receptor_fixed,-5.831,
Updated_Mpro_data_1879,6YNQ_receptor_fixed,-5.305,
Updated_Mpro_data_2303,6YNQ_receptor_fixed,-6.185,
Updated_Mpro_data_1245,6YNQ_receptor_fixed,-5.175,
Updated_Mpro_data_1389,6YNQ_receptor_fixed,-5.14,
Updated_Mpro_data_2231,6YNQ_receptor_fixed,-6.443,
Updated_Mpro_data_2342,6YNQ_receptor_fixed,-5.648,
Updated_Mpro_data_943,6YNQ_receptor_fixed,-4.997,
Updated_Mpro_data_2359,6YNQ_receptor_fixed,-6.547,
Updated_Mpro_data_1387,6YNQ_receptor_fixed,-5.211,
Updated_Mpro_data_1121,6YNQ_receptor_fixed,-5.704,
Updated_Mpro_data_2669,6YNQ_receptor_fixed,-6.362,
Updated_Mpro_data_1372,6YNQ_receptor_fixed,-4.91,
Updated_Mpro_data_2279,6YNQ_receptor_fixed,-6.209,
Updated_Mpro_data_1059,6YNQ_receptor_fixed,-5.326,
Updated_Mpro_data_2129,6YNQ_receptor_fixed,-6.014,
Updated_Mpro_data_296,6YNQ_receptor_fixed,-4.258,
Updated_Mpro_data_1693,6YNQ_receptor_fixed,-5.413,
Updated_Mpro_data_1141,6YNQ_receptor_fixed,-5.631,
Updated_Mpro_data_1037,6YNQ_receptor_fixed,-5.907,
Updated_Mpro_data_2590,6YNQ_receptor_fixed,-4.481,
Updated_Mpro_data_1795,6YNQ_receptor_fixed,-5.537,
Updated_Mpro_data_2185,6YNQ_receptor_fixed,-5.584,
Updated_Mpro_data_920,6YNQ_receptor_fixed,-6.104,
Updated_Mpro_data_2651,6YNQ_receptor_fixed,-6.051,
Updated_Mpro_data_2217,6YNQ_receptor_fixed,-3.829,
Updated_Mpro_data_833,6YNQ_receptor_fixed,-5.768,
Updated_Mpro_data_2252,6YNQ_receptor_fixed,-5.705,
Updated_Mpro_data_1626,6YNQ_receptor_fixed,-5.936,
Updated_Mpro_data_383,6YNQ_receptor_fixed,-6.923,
Updated_Mpro_data_2247,6YNQ_receptor_fixed,-5.566,
Updated_Mpro_data_2622,6YNQ_receptor_fixed,-6.114,
Updated_Mpro_data_2559,6YNQ_receptor_fixed,-4.997,
Updated_Mpro_data_2573,6YNQ_receptor_fixed,-5.009,
Updated_Mpro_data_583,6YNQ_receptor_fixed,-6.68,
Updated_Mpro_data_1182,6YNQ_receptor_fixed,-5.991,
Updated_Mpro_data_2662,6YNQ_receptor_fixed,-5.08,
Updated_Mpro_data_535,6YNQ_receptor_fixed,-5.59,
Updated_Mpro_data_205,6YNQ_receptor_fixed,-5.948,
Updated_Mpro_data_729,6YNQ_receptor_fixed,-6.72,
Updated_Mpro_data_983,6YNQ_receptor_fixed,-5.679,
Updated_Mpro_data_2451,6YNQ_receptor_fixed,-7.103,
Updated_Mpro_data_1119,6YNQ_receptor_fixed,-5.327,
Updated_Mpro_data_1477,6YNQ_receptor_fixed,-6.538,
Updated_Mpro_data_1725,6YNQ_receptor_fixed,-5.841,
Updated_Mpro_data_2154,6YNQ_receptor_fixed,-4.857,
Updated_Mpro_data_685,6YNQ_receptor_fixed,-5.235,
Updated_Mpro_data_2038,6YNQ_receptor_fixed,-6.506,
Updated_Mpro_data_664,6YNQ_receptor_fixed,-6.407,
Updated_Mpro_data_1934,6YNQ_receptor_fixed,-7.015,
Updated_Mpro_data_455,6YNQ_receptor_fixed,-5.395,
Updated_Mpro_data_1674,6YNQ_receptor_fixed,-6.095,
Updated_Mpro_data_2499,6YNQ_receptor_fixed,-5.411,
Updated_Mpro_data_354,6YNQ_receptor_fixed,-6.033,
Updated_Mpro_data_540,6YNQ_receptor_fixed,-4.637,
Updated_Mpro_data_232,6YNQ_receptor_fixed,-5.241,
Updated_Mpro_data_1852,6YNQ_receptor_fixed,-6.91,
Updated_Mpro_data_2107,6YNQ_receptor_fixed,-6.44,
Updated_Mpro_data_2675,6YNQ_receptor_fixed,-5.964,
Updated_Mpro_data_479,6YNQ_receptor_fixed,-5.324,
Updated_Mpro_data_2240,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_225,6YNQ_receptor_fixed,-5.658,
Updated_Mpro_data_1098,6YNQ_receptor_fixed,-6.653,
Updated_Mpro_data_2384,6YNQ_receptor_fixed,-5.972,
Updated_Mpro_data_1138,6YNQ_receptor_fixed,-6.051,
Updated_Mpro_data_2397,6YNQ_receptor_fixed,-5.155,
Updated_Mpro_data_165,6YNQ_receptor_fixed,-5.406,
Updated_Mpro_data_1886,6YNQ_receptor_fixed,-5.669,
Updated_Mpro_data_1308,6YNQ_receptor_fixed,-5.193,
Updated_Mpro_data_463,6YNQ_receptor_fixed,-6.466,
Updated_Mpro_data_63,6YNQ_receptor_fixed,-6.135,
Updated_Mpro_data_1900,6YNQ_receptor_fixed,-6.631,
Updated_Mpro_data_1366,6YNQ_receptor_fixed,-5.905,
Updated_Mpro_data_2443,6YNQ_receptor_fixed,-5.964,
Updated_Mpro_data_440,6YNQ_receptor_fixed,-6.386,
Updated_Mpro_data_1871,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_1205,6YNQ_receptor_fixed,-5.645,
Updated_Mpro_data_29,6YNQ_receptor_fixed,-5.233,
Updated_Mpro_data_1420,6YNQ_receptor_fixed,-4.84,
Updated_Mpro_data_2596,6YNQ_receptor_fixed,-5.051,
Updated_Mpro_data_1100,6YNQ_receptor_fixed,-6.687,
Updated_Mpro_data_513,6YNQ_receptor_fixed,-4.96,
Updated_Mpro_data_1746,6YNQ_receptor_fixed,-6.273,
Updated_Mpro_data_1773,6YNQ_receptor_fixed,-6.411,
Updated_Mpro_data_2557,6YNQ_receptor_fixed,-5.906,
Updated_Mpro_data_1971,6YNQ_receptor_fixed,-6.634,
Updated_Mpro_data_2441,6YNQ_receptor_fixed,-6.51,
Updated_Mpro_data_1842,6YNQ_receptor_fixed,-6.095,
Updated_Mpro_data_1394,6YNQ_receptor_fixed,-6.544,
Updated_Mpro_data_1633,6YNQ_receptor_fixed,-6.128,
Updated_Mpro_data_877,6YNQ_receptor_fixed,-6.164,
Updated_Mpro_data_273,6YNQ_receptor_fixed,-5.572,
Updated_Mpro_data_2218,6YNQ_receptor_fixed,-6.007,
Updated_Mpro_data_215,6YNQ_receptor_fixed,-5.513,
Updated_Mpro_data_1782,6YNQ_receptor_fixed,-6.899,
Updated_Mpro_data_899,6YNQ_receptor_fixed,-5.368,
Updated_Mpro_data_2353,6YNQ_receptor_fixed,-5.606,
Updated_Mpro_data_2567,6YNQ_receptor_fixed,-5.302,
Updated_Mpro_data_2452,6YNQ_receptor_fixed,-7.232,
Updated_Mpro_data_844,6YNQ_receptor_fixed,-6.257,
Updated_Mpro_data_1605,6YNQ_receptor_fixed,-5.91,
Updated_Mpro_data_1742,6YNQ_receptor_fixed,-5.738,
Updated_Mpro_data_811,6YNQ_receptor_fixed,-6.21,
Updated_Mpro_data_240,6YNQ_receptor_fixed,-5.682,
Updated_Mpro_data_1463,6YNQ_receptor_fixed,-6.659,
Updated_Mpro_data_854,6YNQ_receptor_fixed,-6.134,
Updated_Mpro_data_924,6YNQ_receptor_fixed,-6.148,
Updated_Mpro_data_1390,6YNQ_receptor_fixed,-5.614,
Updated_Mpro_data_1198,6YNQ_receptor_fixed,-4.974,
Updated_Mpro_data_1296,6YNQ_receptor_fixed,-5.115,
Updated_Mpro_data_550,6YNQ_receptor_fixed,-6.103,
Updated_Mpro_data_1539,6YNQ_receptor_fixed,-5.896,
Updated_Mpro_data_363,6YNQ_receptor_fixed,-6.682,
Updated_Mpro_data_178,6YNQ_receptor_fixed,-5.514,
Updated_Mpro_data_71,6YNQ_receptor_fixed,-5.63,
Updated_Mpro_data_1665,6YNQ_receptor_fixed,-6.386,
Updated_Mpro_data_1192,6YNQ_receptor_fixed,-6.749,
Updated_Mpro_data_2058,6YNQ_receptor_fixed,-6.328,
Updated_Mpro_data_2393,6YNQ_receptor_fixed,-5.565,
Updated_Mpro_data_1784,6YNQ_receptor_fixed,-6.394,
Updated_Mpro_data_654,6YNQ_receptor_fixed,-5.928,
Updated_Mpro_data_1164,6YNQ_receptor_fixed,-6.236,
Updated_Mpro_data_1054,6YNQ_receptor_fixed,-5.716,
Updated_Mpro_data_1383,6YNQ_receptor_fixed,-5.977,
Updated_Mpro_data_1800,6YNQ_receptor_fixed,-5.454,
Updated_Mpro_data_2466,6YNQ_receptor_fixed,-5.033,
Updated_Mpro_data_569,6YNQ_receptor_fixed,-5.576,
Updated_Mpro_data_2181,6YNQ_receptor_fixed,-6.129,
Updated_Mpro_data_2423,6YNQ_receptor_fixed,-4.684,
Updated_Mpro_data_2666,6YNQ_receptor_fixed,-5.284,
Updated_Mpro_data_945,6YNQ_receptor_fixed,-6.468,
Updated_Mpro_data_309,6YNQ_receptor_fixed,-6.097,
Updated_Mpro_data_2345,6YNQ_receptor_fixed,-5.485,
Updated_Mpro_data_1877,6YNQ_receptor_fixed,-6.229,
Updated_Mpro_data_1508,6YNQ_receptor_fixed,-5.478,
Updated_Mpro_data_1513,6YNQ_receptor_fixed,-6.364,
Updated_Mpro_data_1912,6YNQ_receptor_fixed,-5.509,
Updated_Mpro_data_44,6YNQ_receptor_fixed,-5.446,
Updated_Mpro_data_1668,6YNQ_receptor_fixed,-6.061,
Updated_Mpro_data_2019,6YNQ_receptor_fixed,-5.551,
Updated_Mpro_data_1253,6YNQ_receptor_fixed,-5.53,
Updated_Mpro_data_294,6YNQ_receptor_fixed,-6.347,
Updated_Mpro_data_785,6YNQ_receptor_fixed,-6.281,
Updated_Mpro_data_2704,6YNQ_receptor_fixed,-6.056,
Updated_Mpro_data_1352,6YNQ_receptor_fixed,-5.467,
Updated_Mpro_data_1321,6YNQ_receptor_fixed,-5.91,
Updated_Mpro_data_260,6YNQ_receptor_fixed,-6.041,
Updated_Mpro_data_2457,6YNQ_receptor_fixed,-6.193,
Updated_Mpro_data_1789,6YNQ_receptor_fixed,-7.092,
Updated_Mpro_data_2123,6YNQ_receptor_fixed,-6.092,
Updated_Mpro_data_274,6YNQ_receptor_fixed,-5.732,
Updated_Mpro_data_2046,6YNQ_receptor_fixed,-6.562,
Updated_Mpro_data_2034,6YNQ_receptor_fixed,-5.088,
Updated_Mpro_data_1480,6YNQ_receptor_fixed,-5.839,
Updated_Mpro_data_261,6YNQ_receptor_fixed,-6.485,
Updated_Mpro_data_1076,6YNQ_receptor_fixed,-5.855,
Updated_Mpro_data_32,6YNQ_receptor_fixed,-5.543,
Updated_Mpro_data_2031,6YNQ_receptor_fixed,-6.498,
Updated_Mpro_data_2428,6YNQ_receptor_fixed,-5.907,
Updated_Mpro_data_912,6YNQ_receptor_fixed,-5.037,
Updated_Mpro_data_242,6YNQ_receptor_fixed,-5.484,
Updated_Mpro_data_572,6YNQ_receptor_fixed,-5.184,
Updated_Mpro_data_735,6YNQ_receptor_fixed,-6.675,
Updated_Mpro_data_189,6YNQ_receptor_fixed,-5.388,
Updated_Mpro_data_2708,6YNQ_receptor_fixed,-6.331,
Updated_Mpro_data_1225,6YNQ_receptor_fixed,-3.644,
Updated_Mpro_data_2064,6YNQ_receptor_fixed,-6.168,
Updated_Mpro_data_1489,6YNQ_receptor_fixed,-5.987,
Updated_Mpro_data_2598,6YNQ_receptor_fixed,-4.846,
Updated_Mpro_data_366,6YNQ_receptor_fixed,-6.364,
Updated_Mpro_data_529,6YNQ_receptor_fixed,-6.163,
Updated_Mpro_data_1397,6YNQ_receptor_fixed,-6.079,
Updated_Mpro_data_485,6YNQ_receptor_fixed,-6.124,
Updated_Mpro_data_442,6YNQ_receptor_fixed,-6.601,
Updated_Mpro_data_2306,6YNQ_receptor_fixed,-5.784,
Updated_Mpro_data_805,6YNQ_receptor_fixed,-6.257,
Updated_Mpro_data_335,6YNQ_receptor_fixed,-6.187,
Updated_Mpro_data_907,6YNQ_receptor_fixed,-4.428,
Updated_Mpro_data_1101,6YNQ_receptor_fixed,-7.209,
Updated_Mpro_data_1406,6YNQ_receptor_fixed,-5.968,
Updated_Mpro_data_2671,6YNQ_receptor_fixed,-5.378,
Updated_Mpro_data_2740,6YNQ_receptor_fixed,-5.383,
Updated_Mpro_data_2623,6YNQ_receptor_fixed,-6.022,
Updated_Mpro_data_1465,6YNQ_receptor_fixed,-6.187,
Updated_Mpro_data_1135,6YNQ_receptor_fixed,-5.554,
Updated_Mpro_data_199,6YNQ_receptor_fixed,-6.756,
Updated_Mpro_data_830,6YNQ_receptor_fixed,-5.117,
Updated_Mpro_data_2319,6YNQ_receptor_fixed,-6.203,
Updated_Mpro_data_1755,6YNQ_receptor_fixed,-6.436,
Updated_Mpro_data_514,6YNQ_receptor_fixed,-6.624,
Updated_Mpro_data_1805,6YNQ_receptor_fixed,-6.153,
Updated_Mpro_data_1511,6YNQ_receptor_fixed,-6.418,
Updated_Mpro_data_41,6YNQ_receptor_fixed,-6.647,
Updated_Mpro_data_2408,6YNQ_receptor_fixed,-5.423,
Updated_Mpro_data_771,6YNQ_receptor_fixed,-5.374,
Updated_Mpro_data_1355,6YNQ_receptor_fixed,-6.346,
Updated_Mpro_data_973,6YNQ_receptor_fixed,-5.085,
Updated_Mpro_data_1710,6YNQ_receptor_fixed,-5.949,
Updated_Mpro_data_2407,6YNQ_receptor_fixed,-5.961,
Updated_Mpro_data_40,6YNQ_receptor_fixed,-6.706,
Updated_Mpro_data_1884,6YNQ_receptor_fixed,-5.113,
Updated_Mpro_data_614,6YNQ_receptor_fixed,-5.261,
Updated_Mpro_data_2229,6YNQ_receptor_fixed,-7.483,
Updated_Mpro_data_673,6YNQ_receptor_fixed,-7.145,
Updated_Mpro_data_1323,6YNQ_receptor_fixed,-5.124,
Updated_Mpro_data_1865,6YNQ_receptor_fixed,-5.552,
Updated_Mpro_data_2460,6YNQ_receptor_fixed,-6.267,
Updated_Mpro_data_1836,6YNQ_receptor_fixed,-5.948,
Updated_Mpro_data_2525,6YNQ_receptor_fixed,-5.551,
Updated_Mpro_data_1255,6YNQ_receptor_fixed,-5.295,
Updated_Mpro_data_802,6YNQ_receptor_fixed,-6.291,
Updated_Mpro_data_862,6YNQ_receptor_fixed,-6.273,
Updated_Mpro_data_812,6YNQ_receptor_fixed,-4.802,
Updated_Mpro_data_1920,6YNQ_receptor_fixed,-5.864,
Updated_Mpro_data_2621,6YNQ_receptor_fixed,-5.391,
Updated_Mpro_data_1251,6YNQ_receptor_fixed,-5.786,
Updated_Mpro_data_1485,6YNQ_receptor_fixed,-6.269,
Updated_Mpro_data_495,6YNQ_receptor_fixed,-6.992,
Updated_Mpro_data_2015,6YNQ_receptor_fixed,-5.579,
Updated_Mpro_data_536,6YNQ_receptor_fixed,-6.127,
Updated_Mpro_data_597,6YNQ_receptor_fixed,-6.627,
Updated_Mpro_data_1442,6YNQ_receptor_fixed,-6.814,
Updated_Mpro_data_2670,6YNQ_receptor_fixed,-5.687,
Updated_Mpro_data_2042,6YNQ_receptor_fixed,-5.525,
Updated_Mpro_data_1445,6YNQ_receptor_fixed,-6.508,
Updated_Mpro_data_2570,6YNQ_receptor_fixed,-5.806,
Updated_Mpro_data_557,6YNQ_receptor_fixed,-5.933,
Updated_Mpro_data_28,6YNQ_receptor_fixed,-4.565,
Updated_Mpro_data_2394,6YNQ_receptor_fixed,-5.881,
Updated_Mpro_data_2580,6YNQ_receptor_fixed,-5.098,
Updated_Mpro_data_2204,6YNQ_receptor_fixed,-7.006,
Updated_Mpro_data_2071,6YNQ_receptor_fixed,-6.603,
Updated_Mpro_data_475,6YNQ_receptor_fixed,-5.13,
Updated_Mpro_data_120,6YNQ_receptor_fixed,-5.531,
Updated_Mpro_data_1544,6YNQ_receptor_fixed,-6.537,
Updated_Mpro_data_2654,6YNQ_receptor_fixed,-6.977,
Updated_Mpro_data_1862,6YNQ_receptor_fixed,-5.647,
Updated_Mpro_data_560,6YNQ_receptor_fixed,-5.639,
Updated_Mpro_data_722,6YNQ_receptor_fixed,-5.971,
Updated_Mpro_data_208,6YNQ_receptor_fixed,-5.493,
Updated_Mpro_data_2145,6YNQ_receptor_fixed,-5.792,
Updated_Mpro_data_1901,6YNQ_receptor_fixed,-4.669,
Updated_Mpro_data_1899,6YNQ_receptor_fixed,-6.623,
Updated_Mpro_data_1636,6YNQ_receptor_fixed,-5.932,
Updated_Mpro_data_318,6YNQ_receptor_fixed,-5.051,
Updated_Mpro_data_1656,6YNQ_receptor_fixed,-6.127,
Updated_Mpro_data_2714,6YNQ_receptor_fixed,-5.734,
Updated_Mpro_data_1799,6YNQ_receptor_fixed,-5.812,
Updated_Mpro_data_2074,6YNQ_receptor_fixed,-5.348,
Updated_Mpro_data_329,6YNQ_receptor_fixed,-6.594,
Updated_Mpro_data_996,6YNQ_receptor_fixed,-4.675,
Updated_Mpro_data_361,6YNQ_receptor_fixed,-6.693,
Updated_Mpro_data_905,6YNQ_receptor_fixed,-6.215,
Updated_Mpro_data_1428,6YNQ_receptor_fixed,-4.767,
Updated_Mpro_data_2387,6YNQ_receptor_fixed,-5.838,
Updated_Mpro_data_311,6YNQ_receptor_fixed,-6.145,
Updated_Mpro_data_1315,6YNQ_receptor_fixed,-5.406,
