ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_2721_0,Mpro-protein,-8.768134,
Updated_Mpro_data_2721_0,Mpro-protein,-8.917598,
Updated_Mpro_data_2507_0,Mpro-protein,-4.956153,
Updated_Mpro_data_2507_0,Mpro-protein,-4.702715,
Updated_Mpro_data_16.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_16_docked.sdf
Updated_Mpro_data_1864_0,Mpro-protein,-7.155084,
Updated_Mpro_data_1864_0,Mpro-protein,-7.195796,
Updated_Mpro_data_576_0,Mpro-protein,-5.898924,
Updated_Mpro_data_576_0,Mpro-protein,-5.610203,
Updated_Mpro_data_216_0,Mpro-protein,-6.986188,
Updated_Mpro_data_216_0,Mpro-protein,-7.26751,
Updated_Mpro_data_353_0,Mpro-protein,-6.187421,
Updated_Mpro_data_353_0,Mpro-protein,-6.231133,
Updated_Mpro_data_2018_0,Mpro-protein,-2.287026,
Updated_Mpro_data_2018_0,Mpro-protein,-2.28703,
Updated_Mpro_data_1986_0,Mpro-protein,-6.297261,
Updated_Mpro_data_1986_0,Mpro-protein,-6.26685,
Updated_Mpro_data_160_0,Mpro-protein,-2.849338,
Updated_Mpro_data_160_0,Mpro-protein,-2.7177,
Updated_Mpro_data_337_0,Mpro-protein,-3.813105,
Updated_Mpro_data_337_0,Mpro-protein,-4.195097,
Updated_Mpro_data_1063_0,Mpro-protein,0.741081,
Updated_Mpro_data_1063_0,Mpro-protein,0.846913,
Updated_Mpro_data_72_0,Mpro-protein,-2.128591,
Updated_Mpro_data_72_0,Mpro-protein,-2.420259,
Updated_Mpro_data_1813_0,Mpro-protein,-9.621321,
Updated_Mpro_data_1813_0,Mpro-protein,-9.66933,
Updated_Mpro_data_2477_0,Mpro-protein,-4.79455,
Updated_Mpro_data_2477_0,Mpro-protein,-4.882714,
Updated_Mpro_data_2518_0,Mpro-protein,-6.722736,
Updated_Mpro_data_2518_0,Mpro-protein,-7.251873,
Updated_Mpro_data_215_0,Mpro-protein,-8.318796,
Updated_Mpro_data_215_0,Mpro-protein,-8.383289,
Updated_Mpro_data_2567_0,Mpro-protein,-7.345557,
Updated_Mpro_data_2567_0,Mpro-protein,-7.230892,
Updated_Mpro_data_1493_0,Mpro-protein,-5.470749,
Updated_Mpro_data_1493_0,Mpro-protein,-5.470747,
Updated_Mpro_data_502_0,Mpro-protein,-5.431114,
Updated_Mpro_data_502_0,Mpro-protein,-4.627056,
Updated_Mpro_data_55_0,Mpro-protein,-8.359204,
Updated_Mpro_data_55_0,Mpro-protein,-8.494078,
Updated_Mpro_data_701_0,Mpro-protein,-5.762934,
Updated_Mpro_data_701_0,Mpro-protein,-5.834835,
Updated_Mpro_data_786_0,Mpro-protein,-7.583272,
Updated_Mpro_data_786_0,Mpro-protein,-7.841895,
Updated_Mpro_data_949_0,Mpro-protein,-7.271443,
Updated_Mpro_data_949_0,Mpro-protein,-7.16666,
Updated_Mpro_data_2283_0,Mpro-protein,-7.734196,
Updated_Mpro_data_2283_0,Mpro-protein,-7.89191,
Updated_Mpro_data_2670_0,Mpro-protein,-7.964263,
Updated_Mpro_data_2670_0,Mpro-protein,-7.964263,
Updated_Mpro_data_1413_0,Mpro-protein,-7.345551,
Updated_Mpro_data_1413_0,Mpro-protein,-7.467396,
Updated_Mpro_data_1102_0,Mpro-protein,-3.162712,
Updated_Mpro_data_1102_0,Mpro-protein,-2.377556,
Updated_Mpro_data_1214_0,Mpro-protein,-5.900223,
Updated_Mpro_data_1214_0,Mpro-protein,-5.481738,
Updated_Mpro_data_1439_0,Mpro-protein,-7.215357,
Updated_Mpro_data_1439_0,Mpro-protein,-7.271277,
Updated_Mpro_data_2168_0,Mpro-protein,-6.69463,
Updated_Mpro_data_2168_0,Mpro-protein,-6.69241,
Updated_Mpro_data_1804_0,Mpro-protein,-3.442724,
Updated_Mpro_data_1804_0,Mpro-protein,-3.467196,
Updated_Mpro_data_2705_0,Mpro-protein,-7.117586,
Updated_Mpro_data_2705_0,Mpro-protein,-7.09626,
Updated_Mpro_data_824_0,Mpro-protein,-1.53333,
Updated_Mpro_data_824_0,Mpro-protein,-1.533332,
Updated_Mpro_data_2590_0,Mpro-protein,-5.679168,
Updated_Mpro_data_2590_0,Mpro-protein,-5.784965,
Updated_Mpro_data_985_0,Mpro-protein,-7.112326,
Updated_Mpro_data_985_0,Mpro-protein,-7.425062,
Updated_Mpro_data_2124_0,Mpro-protein,-8.68456,
Updated_Mpro_data_2124_0,Mpro-protein,-8.907979,
Updated_Mpro_data_1515_0,Mpro-protein,1.796279,
Updated_Mpro_data_1515_0,Mpro-protein,1.910661,
Updated_Mpro_data_1755_0,Mpro-protein,-7.65043,
Updated_Mpro_data_1755_0,Mpro-protein,-7.71598,
Updated_Mpro_data_1596_0,Mpro-protein,-6.87166,
Updated_Mpro_data_1596_0,Mpro-protein,-6.997294,
Updated_Mpro_data_1829_0,Mpro-protein,-6.712863,
Updated_Mpro_data_1829_0,Mpro-protein,-6.728375,
Updated_Mpro_data_317_0,Mpro-protein,-6.315892,
Updated_Mpro_data_317_0,Mpro-protein,-6.335907,
Updated_Mpro_data_650_0,Mpro-protein,-6.913661,
Updated_Mpro_data_650_0,Mpro-protein,-7.499575,
Updated_Mpro_data_311_0,Mpro-protein,-8.481012,
Updated_Mpro_data_311_0,Mpro-protein,-8.147713,
Updated_Mpro_data_1357_0,Mpro-protein,-6.666859,
Updated_Mpro_data_1357_0,Mpro-protein,-6.628793,
Updated_Mpro_data_167_0,Mpro-protein,-4.452444,
Updated_Mpro_data_167_0,Mpro-protein,-4.452443,
Updated_Mpro_data_1911_0,Mpro-protein,-8.569132,
Updated_Mpro_data_1911_0,Mpro-protein,-8.569596,
Updated_Mpro_data_992_0,Mpro-protein,-6.495913,
Updated_Mpro_data_992_0,Mpro-protein,-6.412956,
Updated_Mpro_data_506_0,Mpro-protein,-5.367829,
Updated_Mpro_data_506_0,Mpro-protein,-6.692804,
Updated_Mpro_data_1486_0,Mpro-protein,-8.512166,
Updated_Mpro_data_1486_0,Mpro-protein,-8.512167,
Updated_Mpro_data_192_0,Mpro-protein,-4.231531,
Updated_Mpro_data_192_0,Mpro-protein,-4.31621,
Updated_Mpro_data_1766_0,Mpro-protein,-4.376966,
Updated_Mpro_data_1766_0,Mpro-protein,-4.451419,
Updated_Mpro_data_629_0,Mpro-protein,-9.644398,
Updated_Mpro_data_629_0,Mpro-protein,-9.536355,
Updated_Mpro_data_793_0,Mpro-protein,-4.73015,
Updated_Mpro_data_793_0,Mpro-protein,-5.137741,
Updated_Mpro_data_2552_0,Mpro-protein,-6.165843,
Updated_Mpro_data_2552_0,Mpro-protein,-6.165844,
Updated_Mpro_data_622_0,Mpro-protein,-2.583267,
Updated_Mpro_data_622_0,Mpro-protein,-1.599136,
Updated_Mpro_data_1970_0,Mpro-protein,-6.519629,
Updated_Mpro_data_1970_0,Mpro-protein,-6.359633,
Updated_Mpro_data_1498_0,Mpro-protein,-5.775998,
Updated_Mpro_data_1498_0,Mpro-protein,-6.089206,
Updated_Mpro_data_293_0,Mpro-protein,-4.931592,
Updated_Mpro_data_293_0,Mpro-protein,-4.644717,
Updated_Mpro_data_2544_0,Mpro-protein,-8.99253,
Updated_Mpro_data_2544_0,Mpro-protein,-8.992526,
Updated_Mpro_data_414_0,Mpro-protein,-7.280829,
Updated_Mpro_data_414_0,Mpro-protein,-7.319772,
Updated_Mpro_data_764_0,Mpro-protein,-7.43224,
Updated_Mpro_data_764_0,Mpro-protein,-7.480825,
Updated_Mpro_data_1059_0,Mpro-protein,-6.221551,
Updated_Mpro_data_1059_0,Mpro-protein,-6.242887,
Updated_Mpro_data_1272_0,Mpro-protein,-6.449456,
Updated_Mpro_data_1272_0,Mpro-protein,-6.60636,
Updated_Mpro_data_2205_0,Mpro-protein,-2.937898,
Updated_Mpro_data_2205_0,Mpro-protein,-2.805247,
Updated_Mpro_data_2291_0,Mpro-protein,-6.560522,
Updated_Mpro_data_2291_0,Mpro-protein,-6.566997,
Updated_Mpro_data_934_0,Mpro-protein,-7.381523,
Updated_Mpro_data_934_0,Mpro-protein,-7.775368,
Updated_Mpro_data_649_0,Mpro-protein,-6.037129,
Updated_Mpro_data_649_0,Mpro-protein,-5.811121,
Updated_Mpro_data_1953_0,Mpro-protein,-4.152048,
Updated_Mpro_data_1953_0,Mpro-protein,-4.057634,
Updated_Mpro_data_49_0,Mpro-protein,-6.226504,
Updated_Mpro_data_49_0,Mpro-protein,-6.264411,
Updated_Mpro_data_2028_0,Mpro-protein,-3.291623,
Updated_Mpro_data_2028_0,Mpro-protein,-4.526237,
Updated_Mpro_data_2478_0,Mpro-protein,-6.093334,
Updated_Mpro_data_2478_0,Mpro-protein,-5.942679,
Updated_Mpro_data_2359_0,Mpro-protein,-8.01162,
Updated_Mpro_data_2359_0,Mpro-protein,-7.683397,
Updated_Mpro_data_2612_0,Mpro-protein,-3.73337,
Updated_Mpro_data_2612_0,Mpro-protein,-3.900209,
Updated_Mpro_data_1809_0,Mpro-protein,-4.870636,
Updated_Mpro_data_1809_0,Mpro-protein,-5.435297,
Updated_Mpro_data_2384_0,Mpro-protein,-7.02303,
Updated_Mpro_data_2384_0,Mpro-protein,-6.983123,
Updated_Mpro_data_1235_0,Mpro-protein,-5.882447,
Updated_Mpro_data_1235_0,Mpro-protein,-5.969516,
Updated_Mpro_data_828_0,Mpro-protein,0.067658,
Updated_Mpro_data_828_0,Mpro-protein,0.746435,
Updated_Mpro_data_2053_0,Mpro-protein,-6.273162,
Updated_Mpro_data_2053_0,Mpro-protein,-6.321739,
Updated_Mpro_data_362.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_106_0,Mpro-protein,-4.543305,
Updated_Mpro_data_106_0,Mpro-protein,-4.678538,
Updated_Mpro_data_540_0,Mpro-protein,-7.259638,
Updated_Mpro_data_540_0,Mpro-protein,-7.13175,
Updated_Mpro_data_1512_0,Mpro-protein,-5.712813,
Updated_Mpro_data_1512_0,Mpro-protein,-5.958291,
Updated_Mpro_data_2100_0,Mpro-protein,-8.66502,
Updated_Mpro_data_2100_0,Mpro-protein,-8.60615,
Updated_Mpro_data_1768_0,Mpro-protein,-3.492873,
Updated_Mpro_data_1768_0,Mpro-protein,-3.639319,
Updated_Mpro_data_2467_0,Mpro-protein,-7.282838,
Updated_Mpro_data_2467_0,Mpro-protein,-7.28284,
Updated_Mpro_data_628.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_1609_0,Mpro-protein,-7.215582,
Updated_Mpro_data_1609_0,Mpro-protein,-7.533449,
Updated_Mpro_data_99_0,Mpro-protein,-4.475198,
Updated_Mpro_data_99_0,Mpro-protein,-4.357535,
Updated_Mpro_data_632_0,Mpro-protein,-7.574673,
Updated_Mpro_data_632_0,Mpro-protein,-7.572628,
Updated_Mpro_data_608_0,Mpro-protein,-6.885482,
Updated_Mpro_data_608_0,Mpro-protein,-6.974505,
Updated_Mpro_data_140_0,Mpro-protein,-1.5414,
Updated_Mpro_data_140_0,Mpro-protein,-2.050929,
Updated_Mpro_data_1487_0,Mpro-protein,-6.51261,
Updated_Mpro_data_1487_0,Mpro-protein,-6.5866,
Updated_Mpro_data_423_0,Mpro-protein,-5.512847,
Updated_Mpro_data_423_0,Mpro-protein,-4.519285,
Updated_Mpro_data_1815_0,Mpro-protein,-8.386465,
Updated_Mpro_data_1815_0,Mpro-protein,-8.184662,
Updated_Mpro_data_1112_0,Mpro-protein,-5.212584,
Updated_Mpro_data_1112_0,Mpro-protein,-5.122425,
Updated_Mpro_data_424_0,Mpro-protein,-7.056262,
Updated_Mpro_data_424_0,Mpro-protein,-7.129451,
Updated_Mpro_data_1281_0,Mpro-protein,-7.849786,
Updated_Mpro_data_1281_0,Mpro-protein,-7.94129,
Updated_Mpro_data_627_0,Mpro-protein,-4.993855,
Updated_Mpro_data_627_0,Mpro-protein,-4.663303,
Updated_Mpro_data_1758_0,Mpro-protein,-8.36269,
Updated_Mpro_data_1758_0,Mpro-protein,-8.172672,
Updated_Mpro_data_926_0,Mpro-protein,-9.313862,
Updated_Mpro_data_926_0,Mpro-protein,-9.174389,
Updated_Mpro_data_565_0,Mpro-protein,-7.661726,
Updated_Mpro_data_565_0,Mpro-protein,-7.661735,
Updated_Mpro_data_2249_0,Mpro-protein,-7.342176,
Updated_Mpro_data_2249_0,Mpro-protein,-7.195127,
Updated_Mpro_data_2074_0,Mpro-protein,-8.709976,
Updated_Mpro_data_2074_0,Mpro-protein,-8.740519,
Updated_Mpro_data_40_0,Mpro-protein,-3.830029,
Updated_Mpro_data_40_0,Mpro-protein,-3.906319,
Updated_Mpro_data_1727_0,Mpro-protein,-6.792503,
Updated_Mpro_data_1727_0,Mpro-protein,-6.80984,
Updated_Mpro_data_953_0,Mpro-protein,-5.104485,
Updated_Mpro_data_953_0,Mpro-protein,-5.104486,
Updated_Mpro_data_938_0,Mpro-protein,-4.532179,
Updated_Mpro_data_938_0,Mpro-protein,-4.558141,
Updated_Mpro_data_2363_0,Mpro-protein,-7.071358,
Updated_Mpro_data_2363_0,Mpro-protein,-7.375347,
Updated_Mpro_data_752_0,Mpro-protein,-6.865284,
Updated_Mpro_data_752_0,Mpro-protein,-7.047289,
Updated_Mpro_data_1002_0,Mpro-protein,-3.760088,
Updated_Mpro_data_1002_0,Mpro-protein,-4.42287,
Updated_Mpro_data_2043_0,Mpro-protein,1.051672,
Updated_Mpro_data_2043_0,Mpro-protein,1.051667,
Updated_Mpro_data_2539_0,Mpro-protein,-8.086304,
Updated_Mpro_data_2539_0,Mpro-protein,-8.236467,
Updated_Mpro_data_2004_0,Mpro-protein,-4.539049,
Updated_Mpro_data_2004_0,Mpro-protein,-4.368402,
Updated_Mpro_data_2271_0,Mpro-protein,-8.004175,
Updated_Mpro_data_2271_0,Mpro-protein,-7.646012,
Updated_Mpro_data_2293_0,Mpro-protein,-7.476821,
Updated_Mpro_data_2293_0,Mpro-protein,-7.445051,
Updated_Mpro_data_546_0,Mpro-protein,2.030618,
Updated_Mpro_data_546_0,Mpro-protein,2.762691,
Updated_Mpro_data_244_0,Mpro-protein,-3.874572,
Updated_Mpro_data_244_0,Mpro-protein,-4.122161,
Updated_Mpro_data_315_0,Mpro-protein,-7.608764,
Updated_Mpro_data_315_0,Mpro-protein,-7.889909,
Updated_Mpro_data_1443_0,Mpro-protein,-1.630324,
Updated_Mpro_data_1443_0,Mpro-protein,-1.675431,
Updated_Mpro_data_1552_0,Mpro-protein,-6.258871,
Updated_Mpro_data_1552_0,Mpro-protein,-6.223993,
Updated_Mpro_data_2082_0,Mpro-protein,-6.949821,
Updated_Mpro_data_2082_0,Mpro-protein,-6.940918,
Updated_Mpro_data_1442_0,Mpro-protein,-4.417383,
Updated_Mpro_data_1442_0,Mpro-protein,-4.357893,
Updated_Mpro_data_1400_0,Mpro-protein,-7.334251,
Updated_Mpro_data_1400_0,Mpro-protein,-7.334251,
Updated_Mpro_data_866_0,Mpro-protein,-6.55921,
Updated_Mpro_data_866_0,Mpro-protein,-5.522785,
Updated_Mpro_data_79_0,Mpro-protein,-5.878808,
Updated_Mpro_data_79_0,Mpro-protein,-5.911307,
Updated_Mpro_data_316_0,Mpro-protein,-6.719101,
Updated_Mpro_data_316_0,Mpro-protein,-8.308765,
Updated_Mpro_data_518_0,Mpro-protein,-6.283577,
Updated_Mpro_data_518_0,Mpro-protein,-6.95985,
Updated_Mpro_data_2630_0,Mpro-protein,-7.200406,
Updated_Mpro_data_2630_0,Mpro-protein,-7.198121,
Updated_Mpro_data_725_0,Mpro-protein,-8.459743,
Updated_Mpro_data_725_0,Mpro-protein,-8.395994,
Updated_Mpro_data_2288_0,Mpro-protein,-6.796295,
Updated_Mpro_data_2288_0,Mpro-protein,-6.950398,
Updated_Mpro_data_1174_0,Mpro-protein,-4.538822,
Updated_Mpro_data_1174_0,Mpro-protein,-4.437702,
Updated_Mpro_data_2102_0,Mpro-protein,-7.381409,
Updated_Mpro_data_2102_0,Mpro-protein,-7.381405,
Updated_Mpro_data_1846_0,Mpro-protein,-8.640069,
Updated_Mpro_data_1846_0,Mpro-protein,-8.736295,
Updated_Mpro_data_2723_0,Mpro-protein,-6.958641,
Updated_Mpro_data_2723_0,Mpro-protein,-7.146251,
Updated_Mpro_data_858_0,Mpro-protein,-1.707354,
Updated_Mpro_data_858_0,Mpro-protein,-1.849433,
Updated_Mpro_data_2491_0,Mpro-protein,-6.894193,
Updated_Mpro_data_2491_0,Mpro-protein,-6.833173,
Updated_Mpro_data_489_0,Mpro-protein,-3.979233,
Updated_Mpro_data_489_0,Mpro-protein,-4.113782,
Updated_Mpro_data_2482_0,Mpro-protein,-0.820349,
Updated_Mpro_data_2482_0,Mpro-protein,-0.9811,
Updated_Mpro_data_493_0,Mpro-protein,-5.076848,
Updated_Mpro_data_493_0,Mpro-protein,-5.004238,
Updated_Mpro_data_1640_0,Mpro-protein,-9.695095,
Updated_Mpro_data_1640_0,Mpro-protein,-8.751856,
Updated_Mpro_data_1422_0,Mpro-protein,-7.927821,
Updated_Mpro_data_1422_0,Mpro-protein,-7.536879,
Updated_Mpro_data_1023_0,Mpro-protein,-7.60282,
Updated_Mpro_data_1023_0,Mpro-protein,-7.492673,
Updated_Mpro_data_1359_0,Mpro-protein,-7.930733,
Updated_Mpro_data_1359_0,Mpro-protein,-7.893395,
Updated_Mpro_data_2689_0,Mpro-protein,-7.530987,
Updated_Mpro_data_2689_0,Mpro-protein,-7.530977,
Updated_Mpro_data_840_0,Mpro-protein,-5.467333,
Updated_Mpro_data_840_0,Mpro-protein,-5.788437,
Updated_Mpro_data_2604_0,Mpro-protein,-6.435148,
Updated_Mpro_data_2604_0,Mpro-protein,-6.242641,
Updated_Mpro_data_1544_0,Mpro-protein,-3.163235,
Updated_Mpro_data_1544_0,Mpro-protein,-3.283001,
Updated_Mpro_data_2276_0,Mpro-protein,-7.980217,
Updated_Mpro_data_2276_0,Mpro-protein,-8.043407,
Updated_Mpro_data_1628_0,Mpro-protein,-8.053288,
Updated_Mpro_data_1628_0,Mpro-protein,-7.884421,
Updated_Mpro_data_284_0,Mpro-protein,-7.71692,
Updated_Mpro_data_284_0,Mpro-protein,-7.264666,
Updated_Mpro_data_1463_0,Mpro-protein,-6.543286,
Updated_Mpro_data_1463_0,Mpro-protein,-6.495933,
Updated_Mpro_data_169_0,Mpro-protein,-5.069551,
Updated_Mpro_data_169_0,Mpro-protein,-5.264328,
Updated_Mpro_data_2516_0,Mpro-protein,-8.089822,
Updated_Mpro_data_2516_0,Mpro-protein,-8.295453,
Updated_Mpro_data_2246_0,Mpro-protein,-6.929463,
Updated_Mpro_data_2246_0,Mpro-protein,-7.711668,
Updated_Mpro_data_2441.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_263_0,Mpro-protein,-5.95647,
Updated_Mpro_data_263_0,Mpro-protein,-6.046582,
Updated_Mpro_data_365_0,Mpro-protein,-7.941208,
Updated_Mpro_data_365_0,Mpro-protein,-7.662095,
Updated_Mpro_data_418_0,Mpro-protein,-7.27221,
Updated_Mpro_data_418_0,Mpro-protein,-7.194335,
Updated_Mpro_data_554_0,Mpro-protein,-5.110497,
Updated_Mpro_data_554_0,Mpro-protein,-5.118517,
Updated_Mpro_data_1137_0,Mpro-protein,-6.09789,
Updated_Mpro_data_1137_0,Mpro-protein,-6.111821,
Updated_Mpro_data_2498_0,Mpro-protein,-6.216808,
Updated_Mpro_data_2498_0,Mpro-protein,-6.132138,
Updated_Mpro_data_944_0,Mpro-protein,-6.586247,
Updated_Mpro_data_944_0,Mpro-protein,-6.50107,
Updated_Mpro_data_235_0,Mpro-protein,-6.063453,
Updated_Mpro_data_235_0,Mpro-protein,-6.053478,
Updated_Mpro_data_2535_0,Mpro-protein,-7.362129,
Updated_Mpro_data_2535_0,Mpro-protein,-7.51753,
Updated_Mpro_data_1385_0,Mpro-protein,-6.131695,
Updated_Mpro_data_1385_0,Mpro-protein,-5.867607,
Updated_Mpro_data_668_0,Mpro-protein,-6.682228,
Updated_Mpro_data_668_0,Mpro-protein,-6.468325,
Updated_Mpro_data_1460_0,Mpro-protein,-6.636513,
Updated_Mpro_data_1460_0,Mpro-protein,-6.551511,
Updated_Mpro_data_2309_0,Mpro-protein,-8.116829,
Updated_Mpro_data_2309_0,Mpro-protein,-8.196844,
Updated_Mpro_data_2289_0,Mpro-protein,-7.940889,
Updated_Mpro_data_2289_0,Mpro-protein,-8.256266,
Updated_Mpro_data_104_0,Mpro-protein,-1.741597,
Updated_Mpro_data_104_0,Mpro-protein,-3.192436,
Updated_Mpro_data_2356_0,Mpro-protein,-7.610184,
Updated_Mpro_data_2356_0,Mpro-protein,-7.705223,
Updated_Mpro_data_1127_0,Mpro-protein,-8.740664,
Updated_Mpro_data_1127_0,Mpro-protein,-8.862707,
Updated_Mpro_data_78_0,Mpro-protein,-8.401742,
Updated_Mpro_data_78_0,Mpro-protein,-7.984439,
Updated_Mpro_data_587_0,Mpro-protein,-6.194001,
Updated_Mpro_data_587_0,Mpro-protein,-5.867043,
Updated_Mpro_data_2213_0,Mpro-protein,-6.688007,
Updated_Mpro_data_2213_0,Mpro-protein,-6.72146,
Updated_Mpro_data_1384_0,Mpro-protein,-7.470451,
Updated_Mpro_data_1384_0,Mpro-protein,-7.347517,
Updated_Mpro_data_2371_0,Mpro-protein,-7.282416,
Updated_Mpro_data_2371_0,Mpro-protein,-7.180656,
Updated_Mpro_data_2367_0,Mpro-protein,-6.553276,
Updated_Mpro_data_2367_0,Mpro-protein,-6.768068,
Updated_Mpro_data_2344_0,Mpro-protein,-8.59251,
Updated_Mpro_data_2344_0,Mpro-protein,-8.467171,
Updated_Mpro_data_1345_0,Mpro-protein,-7.275381,
Updated_Mpro_data_1345_0,Mpro-protein,-7.392904,
Updated_Mpro_data_1074_0,Mpro-protein,-7.261099,
Updated_Mpro_data_1074_0,Mpro-protein,-7.100434,
Updated_Mpro_data_886_0,Mpro-protein,-5.528787,
Updated_Mpro_data_886_0,Mpro-protein,-6.169892,
Updated_Mpro_data_1278_0,Mpro-protein,-6.53534,
Updated_Mpro_data_1278_0,Mpro-protein,-6.498606,
Updated_Mpro_data_2696_0,Mpro-protein,-7.295136,
Updated_Mpro_data_2696_0,Mpro-protein,-7.316255,
Updated_Mpro_data_1393_0,Mpro-protein,-3.006076,
Updated_Mpro_data_1393_0,Mpro-protein,-2.809283,
Updated_Mpro_data_689_0,Mpro-protein,-7.615145,
Updated_Mpro_data_689_0,Mpro-protein,-7.577955,
Updated_Mpro_data_376_0,Mpro-protein,-6.750318,
Updated_Mpro_data_376_0,Mpro-protein,-6.912971,
Updated_Mpro_data_2118_0,Mpro-protein,-6.775444,
Updated_Mpro_data_2118_0,Mpro-protein,-7.14793,
Updated_Mpro_data_1455_0,Mpro-protein,-4.75734,
Updated_Mpro_data_1455_0,Mpro-protein,-5.257219,
Updated_Mpro_data_2736_0,Mpro-protein,-5.663361,
Updated_Mpro_data_2736_0,Mpro-protein,-5.707475,
Updated_Mpro_data_1951_0,Mpro-protein,-8.363539,
Updated_Mpro_data_1951_0,Mpro-protein,-7.766815,
Updated_Mpro_data_1034_0,Mpro-protein,-6.308027,
Updated_Mpro_data_1034_0,Mpro-protein,-6.095435,
Updated_Mpro_data_141_0,Mpro-protein,-2.406722,
Updated_Mpro_data_141_0,Mpro-protein,-1.867549,
Updated_Mpro_data_2407_0,Mpro-protein,-5.923192,
Updated_Mpro_data_2407_0,Mpro-protein,-6.09448,
Updated_Mpro_data_2698_0,Mpro-protein,-7.019078,
Updated_Mpro_data_2698_0,Mpro-protein,-7.111039,
Updated_Mpro_data_753_0,Mpro-protein,-6.860553,
Updated_Mpro_data_753_0,Mpro-protein,-6.800332,
Updated_Mpro_data_111_0,Mpro-protein,-1.63698,
Updated_Mpro_data_111_0,Mpro-protein,-1.811891,
Updated_Mpro_data_612_0,Mpro-protein,-7.122122,
Updated_Mpro_data_612_0,Mpro-protein,-6.918513,
Updated_Mpro_data_343_0,Mpro-protein,-4.673275,
Updated_Mpro_data_343_0,Mpro-protein,-4.642823,
Updated_Mpro_data_14_0,Mpro-protein,-3.027527,
Updated_Mpro_data_14_0,Mpro-protein,-3.794602,
Updated_Mpro_data_118_0,Mpro-protein,-5.483666,
Updated_Mpro_data_118_0,Mpro-protein,-5.514069,
Updated_Mpro_data_861_0,Mpro-protein,-9.031028,
Updated_Mpro_data_861_0,Mpro-protein,-9.09271,
Updated_Mpro_data_2024_0,Mpro-protein,-7.353486,
Updated_Mpro_data_2024_0,Mpro-protein,-7.992598,
Updated_Mpro_data_957_0,Mpro-protein,-5.943082,
Updated_Mpro_data_957_0,Mpro-protein,-6.087226,
Updated_Mpro_data_1423_0,Mpro-protein,-7.866368,
Updated_Mpro_data_1423_0,Mpro-protein,-8.096799,
Updated_Mpro_data_2279_0,Mpro-protein,-9.046282,
Updated_Mpro_data_2279_0,Mpro-protein,-9.061775,
Updated_Mpro_data_1213_0,Mpro-protein,-6.137117,
Updated_Mpro_data_1213_0,Mpro-protein,-6.324203,
Updated_Mpro_data_2456_0,Mpro-protein,-7.186268,
Updated_Mpro_data_2456_0,Mpro-protein,-7.441741,
Updated_Mpro_data_1964_0,Mpro-protein,-7.947858,
Updated_Mpro_data_1964_0,Mpro-protein,-7.635252,
Updated_Mpro_data_1458_0,Mpro-protein,-4.716012,
Updated_Mpro_data_1458_0,Mpro-protein,-4.269578,
Updated_Mpro_data_1763_0,Mpro-protein,-5.091152,
Updated_Mpro_data_1763_0,Mpro-protein,-4.962295,
Updated_Mpro_data_1144_0,Mpro-protein,-9.792263,
Updated_Mpro_data_1144_0,Mpro-protein,-9.814889,
Updated_Mpro_data_260_0,Mpro-protein,-7.95986,
Updated_Mpro_data_260_0,Mpro-protein,-8.244555,
Updated_Mpro_data_2408_0,Mpro-protein,-7.074785,
Updated_Mpro_data_2408_0,Mpro-protein,-7.528387,
Updated_Mpro_data_1730_0,Mpro-protein,-8.366596,
Updated_Mpro_data_1730_0,Mpro-protein,-8.659621,
Updated_Mpro_data_1488_0,Mpro-protein,-4.823189,
Updated_Mpro_data_1488_0,Mpro-protein,-4.823204,
Updated_Mpro_data_732_0,Mpro-protein,-5.325523,
Updated_Mpro_data_732_0,Mpro-protein,-5.127562,
Updated_Mpro_data_582_0,Mpro-protein,-4.846431,
Updated_Mpro_data_582_0,Mpro-protein,-5.546262,
Updated_Mpro_data_651_0,Mpro-protein,-9.612209,
Updated_Mpro_data_651_0,Mpro-protein,-9.864761,
Updated_Mpro_data_2232_0,Mpro-protein,-9.001586,
Updated_Mpro_data_2232_0,Mpro-protein,-9.112571,
Updated_Mpro_data_2093_0,Mpro-protein,-7.516556,
Updated_Mpro_data_2093_0,Mpro-protein,-7.582329,
Updated_Mpro_data_473_0,Mpro-protein,-6.013294,
Updated_Mpro_data_473_0,Mpro-protein,-6.229011,
Updated_Mpro_data_1370_0,Mpro-protein,-7.072468,
Updated_Mpro_data_1370_0,Mpro-protein,-7.072465,
Updated_Mpro_data_496_0,Mpro-protein,-6.756931,
Updated_Mpro_data_496_0,Mpro-protein,-6.974993,
Updated_Mpro_data_917_0,Mpro-protein,-7.633248,
Updated_Mpro_data_917_0,Mpro-protein,-7.632172,
Updated_Mpro_data_1067_0,Mpro-protein,-1.292454,
Updated_Mpro_data_1067_0,Mpro-protein,-1.183632,
Updated_Mpro_data_461_0,Mpro-protein,-5.130873,
Updated_Mpro_data_461_0,Mpro-protein,-5.112991,
Updated_Mpro_data_38_0,Mpro-protein,-3.922684,
Updated_Mpro_data_38_0,Mpro-protein,-4.452032,
